A,Z,N,element,species,clean_species,is_platypus,az_order,parity,epsilon,log_hl,exc_keV,transition_energy_keV,correct_deltaJ,correct_lambda,Q_keV,V_coulomb_keV,tracking_bin
238,93,145,Np,SF,SF_iso,False,1,oo,0.3999673534775922,-6.950781977329818,2300.0,,,,,,ephemeral
238,94,144,Pu,alpha,alpha,False,0,ee,1.3999673534775925,9.44209464260854,,0.0,,,5593.272999999998,28491.6416527847,tracked
238,95,143,Am,beta+,beta+,False,0,oo,2.3999673534775923,3.7693773260761385,,0.0,,,1236.275000000001,,tracked
238,95,143,Am,SF,SF_iso,False,1,oo,2.3999673534775923,-4.455931955649724,2500.0,,,,,,tracked
238,96,142,Cm,beta+,beta+,False,0,ee,3.3999673534775923,3.898725181589493,,0.0,,,1.783999999999196,,tracked
238,97,141,Bk,beta+,beta+,False,0,oo,4.399967353477592,2.1583624920952498,,0.0,,,3748.798999999999,,tracked
238,98,140,Cf,SF,SF,False,0,ee,5.399967353477592,-1.6757175447023074,,0.0,,,,,tracked
239,91,148,Pa,beta-,beta-,False,0,eo,-1.9480240790980048,3.811575005870593,,0.0,,,2764.332000000002,,tracked
239,92,147,U,beta-,beta-,False,0,eo,-0.9480240790980048,3.148294097434745,,0.0,,,1261.6630000000005,,tracked
239,92,147,U,IT,IT,False,1,eo,-0.9480240790980048,-6.107905397309519,133.7991,133.7991,2.0,2.0,133.7991,,ephemeral
239,93,146,Np,beta-,beta-,False,0,eo,0.0519759209019952,5.308689028593958,,0.0,,,722.7849999999962,,tracked
239,94,145,Pu,alpha,alpha,False,0,eo,1.0519759209019952,1.3821972103774536,,0.0,,,5244.522000000002,28459.451072684697,tracked
239,94,145,Pu,IT,IT,False,1,eo,1.0519759209019952,-6.714442690992226,391.584,391.584,3.0,3.0,391.584,,ephemeral
239,94,145,Pu,SF,SF_iso,False,2,eo,1.0519759209019952,-5.1249387366083,3100.0,,,,,,suspect
239,95,144,Am,beta+,beta+,False,0,eo,2.051975920901995,4.631849462159818,,0.0,,,-219.85800000000063,,tracked
239,95,144,Am,SF,SF_iso,False,1,eo,2.051975920901995,-6.787812395596042,2500.0,,,,,,ephemeral
239,96,143,Cm,beta+,beta+,False,0,eo,3.051975920901995,3.9542425094393248,,0.0,,,734.6039999999989,,tracked
239,98,141,Cf,alpha,alpha,False,0,eo,5.051975920901995,1.4471580313422192,,0.0,,,7764.084,29696.81851062752,tracked
240,92,148,U,beta-,beta-,False,0,ee,-1.2958728928359309,4.705521613422667,,0.0,,,399.26800000000367,,tracked
240,93,147,Np,beta-,beta-,False,0,oo,-0.2958728928359306,3.569841899403761,,0.0,,,2190.909999999996,,tracked
240,93,147,Np,beta-,beta-_iso,False,1,oo,-0.2958728928359306,2.636688447953283,18.0,,,,2208.909999999996,,tracked
240,94,146,Pu,alpha,alpha,False,0,ee,0.7041271071640693,0.8169700377572995,,0.0,,,5255.821000000001,28427.42403349369,tracked
240,94,146,Pu,IT,IT,False,1,ee,0.7041271071640693,-6.782516055786093,1308.74,1308.74,5.0,5.0,1308.74,,ephemeral
240,95,145,Am,beta+,beta+,False,0,oo,1.7041271071640691,5.262166213051207,,0.0,,,362.7929999999974,,tracked
240,95,145,Am,SF,SF_iso,False,1,oo,1.7041271071640691,-3.026872146400301,3000.0,,,,,,tracked
240,96,144,Cm,alpha,alpha,False,0,ee,2.7041271071640693,6.419387326087647,,0.0,,,6397.798,29045.41151248268,tracked
240,97,143,Bk,beta+,beta+,False,0,oo,3.704127107164069,2.459392487759231,,0.0,,,2917.7799999999984,,tracked
240,98,142,Cf,alpha,alpha,False,0,ee,4.704127107164069,1.6053050461411094,,0.0,,,7710.982999999997,29663.39899147168,tracked
240,99,141,Es,alpha,alpha,False,0,oo,5.704127107164069,0.7781512503836436,,0.0,,,8258.083999999999,29972.39273096617,tracked
241,93,148,Np,beta-,beta-,False,0,eo,-0.6435798795176737,2.921166050637739,,0.0,,,1360.0,,tracked
241,94,147,Pu,beta-,beta-,False,0,eo,0.3564201204823263,8.655310931919262,,0.0,,,20.77999999999884,,tracked
241,94,147,Pu,IT,IT,False,1,eo,0.3564201204823263,-6.055517327849832,161.6853,161.6853,2.0,2.0,161.6853,,ephemeral
241,94,147,Pu,SF,SF_iso,False,2,eo,0.3564201204823263,-4.688246138944246,2200.0,,,,,,suspect
241,95,146,Am,alpha,alpha,False,0,eo,1.3564201204823263,10.135181564345572,,0.0,,,5637.819999999997,28704.2064182174,tracked
241,95,146,Am,SF,SF_iso,False,1,eo,1.3564201204823263,-5.920818753952375,2200.0,,,,,,tracked
241,96,145,Cm,beta+,beta+,False,0,eo,2.3564201204823263,6.452387586190572,,0.0,,,-254.5630000000024,,tracked
241,97,144,Bk,beta+,beta+,False,0,eo,3.3564201204823263,2.4409090820652177,,0.0,,,1257.2320000000032,,tracked
241,98,143,Cf,beta+,beta+,False,0,eo,4.356420120482326,2.14921911265538,,0.0,,,2324.002,,tracked
241,99,142,Es,alpha,alpha,False,0,eo,5.356420120482326,0.7075701760979364,,0.0,,,8258.083999999999,29938.795941581597,tracked
241,100,141,Fm,SF,SF,False,0,eo,6.356420120482326,-3.136677139879544,,0.0,,,,,tracked
242,92,150,U,beta-,beta-,False,0,ee,-1.99114582326402,3.0034605321095067,,0.0,,,1203.1240000000034,,tracked
242,93,149,Np,beta-,beta-,False,0,oo,-0.99114582326402,2.12057393120585,,0.0,,,2700.0,,tracked
242,93,149,Np,beta-,beta-_iso,False,1,oo,-0.99114582326402,2.5185139398778875,50.0,,,,2750.0,,tracked
242,94,148,Pu,alpha,alpha,False,0,ee,0.0088541767359799,2.574031267727719,,0.0,,,4984.227999999993,28363.85460633876,tracked
242,95,147,Am,beta-,beta-,False,0,oo,1.00885417673598,4.7609650125155065,,0.0,,,664.3150000000023,,tracked
242,95,147,Am,IT,IT,False,1,oo,1.00885417673598,9.64831416189788,48.6,48.6,4.0,4.0,48.6,,tracked
242,95,147,Am,SF,SF_iso,False,2,oo,1.00885417673598,-1.853871964321762,2200.0,,,,,,tracked
242,96,146,Cm,alpha,alpha,False,0,ee,2.00885417673598,7.148168143032076,,0.0,,,6215.634999999999,28980.46014125917,tracked
242,96,146,Cm,SF,SF_iso,False,1,ee,2.00885417673598,-6.7447274948966935,2800.0,,,,,,ephemeral
242,97,145,Bk,beta+,beta+,False,0,oo,3.00885417673598,2.6232492903979003,,0.0,,,1926.3029999999997,,tracked
242,97,145,Bk,SF,SF_iso,False,1,oo,3.00885417673598,-6.221848749616356,2000.0,,,,,,ephemeral
242,98,144,Cf,alpha,alpha,False,0,ee,4.00885417673598,2.3209766773428235,,0.0,,,7516.863000000002,29597.065676179584,tracked
242,99,143,Es,alpha,alpha,False,0,oo,5.00885417673598,1.250420002308894,,0.0,,,8160.084,29905.36844363979,tracked
242,100,142,Fm,SF,SF,False,0,ee,6.00885417673598,-3.096910013008111,,0.0,,,,,tracked
243,93,150,Np,beta-,beta-,False,0,eo,-1.3385715006405263,2.0453229787866576,,0.0,,,2051.4389999999985,,tracked
243,94,149,Pu,beta-,beta-,False,0,eo,-0.3385715006405263,4.2513724531103945,,0.0,,,579.5560000000041,,tracked
243,94,149,Pu,IT,IT,False,1,eo,-0.3385715006405263,-6.481486060122113,383.64,383.64,3.0,3.0,383.64,,ephemeral
243,95,148,Am,alpha,alpha,False,0,eo,0.6614284993594737,0.8662873390841949,,0.0,,,5439.084,28640.26916538352,tracked
243,95,148,Am,SF,SF_iso,False,1,eo,0.6614284993594737,-5.259637310505756,2300.0,,,,,,tracked
243,96,147,Cm,alpha,alpha,False,0,eo,1.6614284993594737,8.962988038228406,,0.0,,,6168.8,28948.229048882276,tracked
243,96,147,Cm,IT,IT,False,1,eo,1.6614284993594737,-5.966576244513051,87.4,87.4,2.0,2.0,87.4,,tracked
243,97,146,Bk,beta+,beta+,False,0,eo,2.6614284993594737,4.219060332448861,,0.0,,,485.69499999999925,,tracked
243,98,145,Cf,beta+,beta+,False,0,eo,3.6614284993594737,2.8115750058705933,,0.0,,,1278.3729999999991,,tracked
243,99,144,Es,alpha,alpha,False,0,eo,4.661428499359474,1.3443922736851108,,0.0,,,8072.084,29872.10869937852,tracked
243,100,143,Fm,alpha,alpha,False,0,eo,5.661428499359474,-0.6363880201078557,,0.0,,,8689.083999999999,30180.068582877266,tracked
244,93,151,Np,beta-,beta-,False,0,oo,-1.685857680761046,2.137986732723532,,0.0,,,3433.979,,tracked
244,94,150,Pu,alpha,alpha,False,0,ee,-0.6858576807610461,1.910090545594068,,0.0,,,4665.607999999997,28300.92162467962,tracked
244,94,150,Pu,IT,IT,False,1,ee,-0.6858576807610461,0.2430380486862944,1216.0,1216.0,8.0,8.0,1216.0,,tracked
244,95,149,Am,beta-,beta-,False,0,oo,0.3141423192389538,4.556736578246606,,0.0,,,1427.300000000003,,tracked
244,95,149,Am,beta-,beta-_iso,False,1,oo,0.3141423192389538,3.1952906601109694,89.3,,,,1516.6000000000058,,tracked
244,95,149,Am,SF,SF_iso,False,2,oo,0.3141423192389538,-3.0457574905606752,2000.0,,,,,,suspect
244,96,148,Cm,alpha,alpha,False,0,ee,1.314142319238954,8.757013499556559,,0.0,,,5901.599999999996,28916.15905130309,tracked
244,96,148,Cm,IT,IT,False,1,ee,1.314142319238954,-1.4685210829577449,1040.181,1040.181,6.0,6.0,1040.181,,tracked
244,97,147,Bk,beta+,beta+,False,0,oo,2.314142319238954,4.2570062179123065,,0.0,,,1239.991999999998,,tracked
244,97,147,Bk,SF,SF_iso,False,1,oo,2.314142319238954,-6.086186147616283,1500.0,,,,,,ephemeral
244,98,146,Cf,alpha,alpha,False,0,ee,3.314142319238954,3.0681858617461617,,0.0,,,7328.957999999996,29531.396477926563,tracked
244,99,145,Es,beta+,beta+,False,0,oo,4.314142319238954,1.568201724066995,,0.0,,,3525.906000000002,,tracked
244,100,144,Fm,SF,SF,False,0,ee,5.314142319238954,-2.505845405981557,,0.0,,,,,tracked
244,101,143,Md,alpha,alpha,False,0,oo,6.314142319238954,-0.4436974992327127,,0.0,,,8947.083999999999,30454.25261786177,tracked
245,94,151,Pu,beta-,beta-,False,0,eo,-1.0330051253894936,4.577491799837225,,0.0,,,1277.7560000000012,,tracked
245,94,151,Pu,IT,IT,False,1,eo,-1.0330051253894936,-6.481486060122113,264.5,264.5,2.0,2.0,264.5,,ephemeral
245,94,151,Pu,SF,SF_iso,False,2,eo,-1.0330051253894936,-7.045757490560675,2000.0,,,,,,ephemeral
245,95,150,Am,beta-,beta-,False,0,eo,-0.0330051253894936,3.8680563618230415,,0.0,,,895.8930000000037,,tracked
245,95,150,Am,SF,SF_iso,False,1,eo,-0.0330051253894936,-6.1938200260161125,2400.0,,,,,,ephemeral
245,96,149,Cm,alpha,alpha,False,0,eo,0.9669948746105064,0.9164539485499252,,0.0,,,5624.493,28884.24869713863,tracked
245,96,149,Cm,IT,IT,False,1,eo,0.9669948746105064,-6.537602002101044,355.92,355.92,3.0,3.0,355.92,,ephemeral
245,97,148,Bk,beta+,beta+,False,0,eo,1.9669948746105064,5.631118941412462,,0.0,,,-212.74599999999964,,tracked
245,98,147,Cf,beta+,beta+,False,0,eo,2.9669948746105064,3.431363764158988,,0.0,,,549.377,,tracked
245,99,146,Es,beta+,beta+,False,0,eo,3.9669948746105055,1.8234742291703008,,0.0,,,1907.851000000002,,tracked
245,100,145,Fm,alpha,alpha,False,0,eo,4.966994874610506,0.6232492903979004,,0.0,,,8440.083999999999,30113.365662974324,tracked
245,101,144,Md,alpha,alpha,False,0,eo,5.966994874610506,-0.4202164033831898,,0.0,,,9007.083999999999,30420.644904433248,tracked
245,101,144,Md,SF,SF_iso,False,1,eo,5.966994874610506,-3.0457574905606752,100.0,,,,,,tracked
246,94,152,Pu,beta-,beta-,False,0,ee,-1.3800145890397886,5.971543024681261,,0.0,,,400.7719999999972,,tracked
246,95,151,Am,beta-,beta-,False,0,oo,-0.3800145890397886,3.369215857410143,,0.0,,,2377.0880000000034,,tracked
246,95,151,Am,beta-,beta-_iso,False,1,oo,-0.3800145890397886,3.1760912590556813,30.0,,,,2407.0880000000034,,tracked
246,95,151,Am,SF,SF_iso,False,2,oo,-0.3800145890397886,-4.136677139879544,2000.0,,,,,,suspect
246,96,150,Cm,alpha,alpha,False,0,ee,0.6199854109602114,0.6726519228400025,,0.0,,,5475.12,28852.496553918336,tracked
246,96,150,Cm,IT,IT,False,1,ee,0.6199854109602114,0.0492180226701816,1179.66,1179.66,8.0,8.0,1179.66,,tracked
246,97,149,Bk,beta+,beta+,False,0,oo,1.6199854109602114,5.1917862475822,,0.0,,,328.00199999999995,,tracked
246,98,148,Cf,alpha,alpha,False,0,ee,2.6199854109602114,5.1089707168794805,,0.0,,,6861.613000000002,29466.37945932086,tracked
246,99,147,Es,beta+,beta+,False,0,oo,3.619985410960211,2.6532125137753435,,0.0,,,2706.575999999993,,tracked
246,100,146,Fm,alpha,alpha,False,0,ee,4.619985410960211,0.187520720836463,,0.0,,,8379.289,30080.26236472337,tracked
246,101,145,Md,alpha,alpha,False,0,oo,5.619985410960211,-0.0362121726544447,,0.0,,,8889.083999999999,30387.203817424637,tracked
246,101,145,Md,alpha,alpha_iso,False,1,oo,5.619985410960211,0.6434526764861874,60.0,,,,8949.083999999999,30387.203817424637,tracked
247,94,153,Pu,beta-,beta-,False,0,eo,-1.7268868190739113,5.292539599672016,,0.0,,,2057.0,,tracked
247,95,152,Am,beta-,beta-,False,0,eo,-0.7268868190739113,3.1398790864012365,,0.0,,,1619.8949999999968,,tracked
247,96,151,Cm,alpha,alpha,False,0,eo,0.2731131809260887,1.1931245983544616,,0.0,,,5353.6280000000015,28820.90120776182,tracked
247,96,151,Cm,IT,IT,False,1,eo,0.2731131809260887,-4.580044251510242,227.38,227.38,2.0,2.0,227.38,,tracked
247,96,151,Cm,IT,IT_platypus,True,2,eo,0.2731131809260887,-6.997402019280091,404.9,177.51999999999998,2.0,2.0,177.51999999999998,,ephemeral
247,97,150,Bk,alpha,alpha,False,0,eo,1.2731131809260887,0.1398790864012364,,0.0,,,5889.600000000003,29127.506539759288,tracked
247,98,149,Cf,beta+,beta+,False,0,eo,2.2731131809260887,4.049062889794125,,0.0,,,-402.1269999999936,,tracked
247,99,148,Es,beta+,beta+,False,0,eo,3.2731131809260887,2.436162647040756,,0.0,,,1447.0029999999892,,tracked
247,100,147,Fm,alpha,alpha,False,0,eo,4.273113180926089,1.4913616938342726,,0.0,,,8257.083999999999,30047.32253575169,tracked
247,100,147,Fm,alpha,alpha_iso,False,1,eo,4.273113180926089,0.7075701760979364,49.0,,,,8306.083999999999,30047.32253575169,tracked
247,101,146,Md,alpha,alpha,False,0,eo,5.273113180926089,0.0755469613925307,,0.0,,,8764.083999999999,30353.92786774916,tracked
247,101,146,Md,alpha,alpha_iso,False,1,eo,5.273113180926089,-0.6020599913279624,260.0,,,,9024.084,30353.92786774916,tracked
248,96,152,Cm,alpha,alpha,False,0,ee,-0.0736225557985932,2.5415792439465807,,0.0,,,5161.811000000006,28789.461263063426,tracked
248,96,152,Cm,IT,IT,False,1,ee,-0.0736225557985932,-3.835647144215563,1458.1,1458.1,8.0,8.0,1458.1,,tracked
248,97,151,Bk,beta-,beta-,False,0,oo,0.9263774442014068,4.931050846777391,,0.0,,,893.101999999999,,tracked
248,98,150,Cf,alpha,alpha,False,0,ee,1.9263774442014068,7.459609580731461,,0.0,,,6361.200000000002,29402.002992064776,tracked
248,99,149,Es,beta+,beta+,False,0,oo,2.9263774442014068,3.1583624920952498,,0.0,,,2039.050999999999,,tracked
248,100,148,Fm,alpha,alpha,False,0,ee,3.926377444201407,1.5378190950732742,,0.0,,,7994.781000000007,30014.54472106612,tracked
248,100,148,Fm,IT,IT,False,1,ee,3.926377444201407,-1.9956786262173567,1200.0,1200.0,6.0,6.0,1200.0,,tracked
248,101,147,Md,beta+,beta+,False,0,oo,4.926377444201407,0.8450980400142568,,0.0,,,4028.208999999995,,tracked
249,96,153,Cm,beta-,beta-,False,0,eo,-0.420222532559805,3.585347911094591,,0.0,,,904.3629999999976,,tracked
249,96,153,Cm,alpha,alpha_iso,False,1,eo,-0.420222532559805,-4.638272163982407,48.76,,,,5196.366999999988,28758.17534218332,tracked
249,97,152,Bk,beta-,beta-,False,0,eo,0.579777467440195,7.451327037478179,,0.0,,,123.60000000000582,,tracked
249,97,152,Bk,IT,IT,False,1,eo,0.579777467440195,-3.5228787452803374,8.777,8.777,2.0,2.0,8.777,,tracked
249,98,151,Cf,alpha,alpha,False,0,eo,1.579777467440195,10.044402165708323,,0.0,,,6293.292999999995,29370.051413293608,tracked
249,98,151,Cf,IT,IT,False,1,eo,1.579777467440195,-4.346787486224656,144.98,144.98,2.0,2.0,144.98,,tracked
249,99,150,Es,beta+,beta+,False,0,eo,2.579777467440195,3.7876021461823375,,0.0,,,430.2690000000071,,tracked
249,100,149,Fm,beta+,beta+,False,0,eo,3.579777467440195,1.9822712330395684,,0.0,,,1322.1449999999963,,tracked
249,101,148,Md,alpha,alpha,False,0,eo,4.579777467440195,1.4082399653118496,,0.0,,,8441.036000000004,30287.865519959032,tracked
249,101,148,Md,alpha,alpha_iso,False,1,eo,4.579777467440195,0.2787536009528289,100.0,,,,8541.036000000004,30287.865519959032,tracked
249,102,147,No,beta+,beta+,False,0,eo,5.579777467440195,-4.2441251443275085,,0.0,,,3584.049999999995,,tracked
250,97,153,Bk,beta-,beta-,False,0,oo,0.2333125241638782,4.063078037373931,,0.0,,,1781.6699999999985,,tracked
250,97,153,Bk,IT,IT,False,1,oo,0.2333125241638782,-4.537602002101044,35.59,35.59,2.0,2.0,35.59,,tracked
250,97,153,Bk,IT,IT_platypus,True,2,oo,0.2333125241638782,-3.6716203965612624,85.6,50.00999999999999,3.0,3.0,50.00999999999999,,suspect
250,98,152,Cf,alpha,alpha,False,0,ee,1.2333125241638785,8.61570279323075,,0.0,,,6128.507999999999,29338.255746531195,tracked
250,99,151,Es,beta+,beta+,False,0,oo,2.2333125241638783,4.490800952010855,,0.0,,,1032.6660000000045,,tracked
250,99,151,Es,beta+,beta+_iso,False,1,oo,2.2333125241638783,3.902655475217926,200.0,,,,1232.6660000000045,,tracked
250,100,150,Fm,alpha,alpha,False,0,ee,3.2333125241638783,3.2695129442179165,,0.0,,,7557.048999999996,29949.469407917262,tracked
250,100,150,Fm,IT,IT,False,1,ee,3.2333125241638783,0.2833012287035495,1199.2,1199.2,8.0,8.0,1199.2,,tracked
250,101,149,Md,beta+,beta+,False,0,oo,4.233312524163878,1.7323937598229686,,0.0,,,3304.949,,tracked
250,101,149,Md,alpha,alpha_iso,False,1,oo,4.233312524163878,1.6273658565927327,120.0,,,,8275.422000000002,30255.076238610294,tracked
250,102,148,No,SF,SF,False,0,ee,5.233312524163878,-5.294136287716081,,0.0,,,,,tracked
250,102,148,No,SF,SF_iso,False,1,ee,5.233312524163878,-4.440093374963888,1050.0,,,,,,tracked
251,96,155,Cm,beta-,beta-,False,0,eo,-1.1130181053300134,3.0034605321095067,,0.0,,,1420.0,,tracked
251,97,154,Bk,beta-,beta-,False,0,eo,-0.1130181053300134,3.523226041965701,,0.0,,,1093.0,,tracked
251,97,154,Bk,IT,IT,False,1,eo,-0.1130181053300134,-4.236572006437063,35.5,35.5,2.0,2.0,35.5,,tracked
251,98,153,Cf,alpha,alpha,False,0,eo,0.8869818946699866,10.452371385909805,,0.0,,,6176.959999999996,29306.61462060228,tracked
251,98,153,Cf,IT,IT,False,1,eo,0.8869818946699866,-5.886056647693163,370.47,370.47,5.0,5.0,370.47,,tracked
251,99,152,Es,beta+,beta+,False,0,eo,1.8869818946699863,5.074816440645175,,0.0,,,-645.4319999999939,,tracked
251,100,151,Fm,beta+,beta+,False,0,eo,2.8869818946699866,4.280578370368076,,0.0,,,425.26299999999856,,tracked
251,100,151,Fm,IT,IT,False,1,eo,2.8869818946699866,-4.661543506395395,200.0,200.0,2.0,2.0,200.0,,tracked
251,101,150,Md,beta+,beta+,False,0,eo,3.8869818946699866,2.402433346219312,,0.0,,,1985.942999999992,,tracked
251,102,149,No,alpha,alpha,False,0,eo,4.886981894669987,-0.0969100130080563,,0.0,,,8752.083999999999,30527.72356312737,tracked
251,102,149,No,alpha,alpha_iso,False,1,eo,4.886981894669987,0.0086001717619175,106.0,,,,8858.083999999999,30527.72356312737,tracked
252,97,155,Bk,beta-,beta-,False,0,oo,-0.4592151340579704,2.03342375548695,,0.0,,,2500.3899999999994,,tracked
252,98,154,Cf,alpha,alpha,False,0,ee,0.5407848659420296,7.921520725613704,,0.0,,,6216.945999999994,29275.12668177221,tracked
252,99,153,Es,alpha,alpha,False,0,oo,1.5407848659420296,7.610179618724595,,0.0,,,6738.6410000000005,29580.07591804067,tracked
252,100,152,Fm,alpha,alpha,False,0,ee,2.5407848659420296,4.9609652016410095,,0.0,,,7153.744000000003,29885.02515430913,tracked
252,101,151,Md,beta+,beta+,False,0,oo,3.5407848659420296,2.1398790864012365,,0.0,,,2628.5089999999977,,tracked
252,102,150,No,alpha,alpha,False,0,ee,4.54078486594203,0.392169149489736,,0.0,,,8548.66099999999,30494.923626846048,tracked
252,102,150,No,IT,IT,False,1,ee,4.54078486594203,-0.962175249411658,1254.1,1254.1,8.0,8.0,1254.1,,tracked
252,103,149,Lr,alpha,alpha,False,0,oo,5.54078486594203,-0.4329736338409396,,0.0,,,9164.084,30799.87286311451,tracked
253,98,155,Cf,beta-,beta-,False,0,eo,0.1947207315612615,6.187177661942137,,0.0,,,291.07600000000093,,tracked
253,99,154,Es,alpha,alpha,False,0,eo,1.1947207315612616,6.247631585141399,,0.0,,,6739.2370000000055,29548.413412138714,tracked
253,100,153,Fm,beta+,beta+,False,0,eo,2.1947207315612616,5.413634997198556,,0.0,,,-686.9350000000054,,tracked
253,100,153,Fm,IT,IT,False,1,eo,2.1947207315612616,-6.251811972993799,140.0,140.0,3.0,3.0,140.0,,ephemeral
253,101,152,Md,beta+,beta+,False,0,eo,3.1947207315612616,2.8573324964312685,,0.0,,,805.4530000000009,,tracked
253,102,151,No,alpha,alpha,False,0,eo,4.194720731561262,1.9740509027928768,,0.0,,,8414.636999999999,30462.28186818424,tracked
253,102,151,No,IT,IT,False,1,eo,4.194720731561262,-3.1511952989482577,167.5,167.5,2.0,2.0,167.5,,tracked
253,102,151,No,IT,IT_platypus,True,2,eo,4.194720731561262,-3.258060922270801,1196.0,1028.5,7.0,7.0,1028.5,,suspect
253,103,150,Lr,alpha,alpha,False,0,eo,5.194720731561262,-0.1992829217176149,,0.0,,,8917.603,30766.90468686608,tracked
253,103,150,Lr,alpha,alpha_iso,False,1,eo,5.194720731561262,0.1205739312058498,30.0,,,,8947.603,30766.90468686608,tracked
253,104,149,Rf,SF,SF,False,0,eo,6.194720731561262,-1.8860566476931635,,0.0,,,,,tracked
253,104,149,Rf,SF,SF_iso,False,1,eo,6.194720731561262,-4.2839966563652006,200.0,,,,,,tracked
254,98,156,Cf,SF,SF,False,0,ee,-0.1512112083802748,6.718269117131362,,0.0,,,,,tracked
254,99,155,Es,alpha,alpha,False,0,oo,0.8487887916197252,7.376950508584667,,0.0,,,6617.229000000004,29516.903005062893,tracked
254,99,155,Es,beta-,beta-_iso,False,1,oo,0.8487887916197252,5.150695051142714,80.4,,,,1172.0299999999988,,tracked
254,100,154,Fm,alpha,alpha,False,0,ee,1.8487887916197248,4.0668475109739,,0.0,,,7307.268999999997,29821.200974187253,tracked
254,101,153,Md,beta+,beta+,False,0,oo,2.848788791619725,2.7781512503836434,,0.0,,,1528.4810000000066,,tracked
254,101,153,Md,beta+,beta+_iso,False,1,oo,2.848788791619725,3.225309281725863,50.0,,,,1578.4810000000066,,tracked
254,102,152,No,alpha,alpha,False,0,ee,3.848788791619725,1.7092699609758308,,0.0,,,8226.203000000005,30429.796912435973,tracked
254,102,152,No,IT,IT,False,1,ee,3.848788791619725,-0.5769180417027692,1296.4,1296.4,8.0,8.0,1296.4,,tracked
254,102,152,No,IT,IT_platypus,True,2,ee,3.848788791619725,-3.735182176990464,3217.0,1920.6,8.0,8.0,1920.6,,suspect
254,103,151,Lr,alpha,alpha,False,0,oo,4.848788791619725,1.0791812460476249,,0.0,,,8821.831000000002,30734.09488156033,tracked
254,103,151,Lr,alpha,alpha_iso,False,1,oo,4.848788791619725,1.307496037913213,107.0,,,,8928.831000000002,30734.09488156033,tracked
254,104,150,Rf,SF,SF,False,0,ee,5.848788791619725,-4.640164517660112,,0.0,,,,,tracked
254,104,150,Rf,IT,IT,False,1,ee,5.848788791619725,-5.366531544420414,1300.0,1300.0,8.0,8.0,1300.0,,tracked
254,104,150,Rf,IT,IT_platypus,True,2,ee,5.848788791619725,-3.607303046740334,2000.0,700.0,8.0,8.0,700.0,,suspect
