snid,n_obs,chi2_dof,stretch,residual,ln_A,t0,A_plasma,beta,neg_logL,pass_n_obs,pass_chi2,pass_stretch,is_flashlight,is_candidate
1304172,107,3.679843496074545,2.8295850731067307,43.091116767558056,2.2411115520277676,57221.713349625345,0.1,1.5,191.35186179587635,True,True,True,True,True
1307830,99,6.068776689197361,2.026720289006793,45.08021827309938,3.8132931458119472,57243.80466272598,0.1,1.5,291.30128108147335,True,True,True,True,True
1895025,106,3.31642851723353,10.0,41.855195998036734,1.1192022039174994,57828.90968590747,0.1,1.5,170.7960686375268,True,True,False,True,False
1302927,104,7.562564195819041,6.740238331256078,47.54371696727914,4.579033425248248,56893.117,0.1,1.5,381.90949188886157,True,True,True,True,True
1290338,78,12.092266826703348,3.571688065360916,49.801823405326665,5.744229221078413,56893.143812747985,0.1,1.5,453.4600060013755,True,False,True,True,False
1337838,89,5.763500670435389,2.5738943156567045,45.09327185463618,4.105127472593793,57311.526331943045,0.1,1.5,247.8305288287217,True,True,True,True,True
1250432,78,5.222711162426012,2.866665704003463,43.74079323527645,2.7478751464140956,56495.19086967671,0.1,1.5,195.85166859097544,True,True,True,True,True
1773052,99,5.022092929714936,2.2269917579680105,46.301993482853035,4.229831307811196,57931.217,0.1,1.5,241.0604606263169,True,True,True,True,True
1335313,98,4.1254545003863345,3.2666977366261456,43.34529031188573,2.631015144123488,57273.404868922924,0.1,1.5,195.95908876835088,True,True,True,True,True
1864049,104,3.9897780494781925,2.1746726167019186,37.855590383552084,-0.257183257246389,57974.271769340325,0.1,1.5,201.4837914986487,True,True,True,True,True
1348507,104,3.3869274164363583,2.84409432152988,45.97036729821643,3.823962490879474,57351.468303845366,0.1,1.5,171.0398345300361,True,True,True,True,True
1301350,104,3.991464983736587,9.513096483849813,45.71482158737033,3.265340167511006,56853.383,0.1,1.5,201.56898167869764,True,True,False,True,False
1265062,91,7.509277361918242,1.277092065087281,44.68914776738967,0.923640216957601,56665.78648538864,0.1,1.5,330.40820392440264,True,True,True,True,True
1291143,110,3.4296559348803997,2.454796578653781,48.62902430332237,6.509216856001096,56763.11273759574,0.1,1.5,183.48659251610138,True,True,True,True,True
1246626,83,8.200492274789388,2.520882537419555,45.08646193814579,3.638950394440272,56502.661120815785,0.1,1.5,328.01969099157554,True,True,True,True,True
1530036,222,7.763088024662912,4.194708195150031,43.17707693350695,2.9305370333765737,57628.385338090586,0.1,1.5,850.0581387005889,True,True,True,True,True
1333039,114,3.149828751950807,0.3,8.809953954824003,-30.0,57198.403,0.1,1.5,174.81549573326978,True,True,True,True,True
1367331,125,4.868705182907404,2.5074990395735677,45.55818549938558,3.8164515006719384,57583.89842091692,0.1,1.5,296.9910161573517,True,True,True,True,True
1343656,113,3.138514215080904,10.0,48.10579319903457,4.558133545705253,57334.56742447545,0.1,1.5,172.61828182944973,True,True,False,True,False
1319826,83,3.136179034905346,7.705425346885996,42.638992843443845,1.833553374743751,56862.357,0.1,1.5,125.44716139621384,True,True,True,True,True
1249408,76,22.11487261677149,0.3,9.37668040489023,-30.0,57198.388,0.1,1.5,807.1928505121593,True,False,True,True,False
1323758,102,5.0838768998087485,0.3,9.408082814954433,-30.0,56923.143,0.1,1.5,251.65190654053305,True,True,True,True,True
1302946,79,8.363551994240112,7.455060969748778,48.558070090499555,5.254543385428882,56881.147,0.1,1.5,317.81497578112425,True,True,True,True,True
1256313,44,7.194324622286848,6.884849278279346,45.47635378908757,3.422152182196534,56541.197,0.1,1.5,147.48365475688038,True,True,True,True,True
1314032,64,5.493342262154193,0.3,7.939445321624518,-30.0,56899.125,0.1,1.5,167.54693899570287,True,True,True,True,True
1305276,45,5.035931773658026,1.9055632783088827,43.599690897862935,3.147982086687662,56923.52668566143,0.1,1.5,105.75456724681855,True,True,True,True,True
1954142,56,3.550489173453078,0.39717483509023804,45.45337966356949,3.1584443008616034,58116.25233216194,0.1,1.5,94.08796309650657,True,True,True,True,True
1279526,59,18.201696019186798,5.882678720958816,51.648862752743625,6.485320327476202,57247.258,0.1,1.5,509.64748853723034,True,False,True,True,False
1298737,80,7.36440874027592,6.1338658113445295,50.43201636966152,5.9173282651555255,56853.223,0.1,1.5,283.5297365006229,True,True,True,True,True
1299164,84,8.086984470021903,10.0,78.52675226996075,30.0,57046.51067335906,0.1,1.5,327.5228710358871,True,True,False,True,False
1340809,52,4.811073318060702,10.0,48.89096392021829,4.309359702122315,57368.52765237133,0.1,1.5,117.87129629248719,True,True,False,True,False
1318689,117,4.449085186926268,2.4385633640470017,45.96199886037484,3.9929100968207223,56961.3004475593,0.1,1.5,253.5978556547973,True,True,True,True,True
1292003,74,3.6480948573306926,2.896959778048959,50.85500118309818,8.829271269909661,56677.83744146839,0.1,1.5,129.5073674352396,True,True,True,True,True
1331187,98,5.720308503195528,5.101121677361876,43.05171229066041,2.5141522373209853,57218.36974655615,0.1,1.5,271.7146539017876,True,True,True,True,True
1265845,91,5.382455387939005,5.429913980743921,49.260802186329244,5.498128692214436,56566.2662975139,0.1,1.5,236.82803706931622,True,True,True,True,True
1654169,70,4.088972043863719,10.0,52.617018691725725,5.968417106752447,57737.5985651841,0.1,1.5,136.98056346943457,True,True,False,True,False
1292862,63,7.632581663559374,4.488562812053621,50.07669508128028,5.555371936311097,56853.236,0.1,1.5,228.9774499067812,True,True,True,True,True
1346925,78,3.5459595892962352,5.384545854610661,46.65807470925547,3.7811959430142537,57289.295,0.1,1.5,132.97348459860882,True,True,True,True,True
1443081,104,3.049640241862651,2.4056614601622544,46.187838279039745,3.544359286341212,57613.18524442627,0.1,1.5,154.00683221406388,True,True,True,True,True
1294713,88,5.613377965010728,8.678391522103897,50.500464182683466,5.3304989566047425,56853.237,0.1,1.5,238.56856351295593,True,True,True,True,True
1303082,100,13.00681040245808,6.5507620622861715,47.1955942688775,4.930466295948548,56840.258,0.1,1.5,630.830304519217,True,False,True,True,False
1292826,63,9.431621359104474,5.116214676930799,50.823165959679486,6.164719294673191,56840.284,0.1,1.5,282.94864077313423,True,True,True,True,True
1305904,109,3.5510574509780697,0.3056134767377456,48.32399699991496,5.05773024408483,56986.14107642052,0.1,1.5,188.20604490183769,True,True,True,True,True
1652196,118,3.321224428568586,5.381390773115995,43.083443121311866,1.4869622072031028,57592.142,0.1,1.5,190.9704046426937,True,True,True,True,True
1326029,84,4.633674228322322,0.3,9.675473275666093,-30.0,56940.042,0.1,1.5,187.66380624705405,True,True,True,True,True
1714031,118,3.0423065115878005,3.5435350156044008,43.43716148586813,1.5501238634684036,57961.4853674568,0.1,1.5,174.93262441629852,True,True,True,True,True
1254067,104,3.6570982550817703,1.7350814447793412,47.668112201156504,4.086804200246846,56519.53334347042,0.1,1.5,184.6834618816294,True,True,True,True,True
1266673,94,3.329130440205193,4.448254603378691,42.77033514964984,1.795830996818701,56612.57216553602,0.1,1.5,151.47543502933627,True,True,True,True,True
1318052,94,9.76454175455748,1.4593452457433524,45.09360511248014,3.244955245372431,57298.78233277704,0.1,1.5,444.2866498323654,True,True,True,True,True
1302709,74,6.810460032519465,6.737320984980963,51.70599040537936,6.517844925064594,56882.27,0.1,1.5,241.77133115444101,True,True,True,True,True
1773157,100,10.529100543797234,6.555676892654889,52.9004384983628,6.697481704410762,57932.384,0.1,1.5,510.66137637416585,True,False,True,True,False
1249775,105,4.404106877304781,1.9252151133899427,44.0292902916404,3.001909556664323,56516.13281546416,0.1,1.5,224.60945074254386,True,True,True,True,True
1332614,98,5.7256999964059245,2.3586261419293226,45.708709760110246,3.6598955125815777,57275.53714896615,0.1,1.5,271.97074982928143,True,True,True,True,True
1293786,100,4.3151081011316474,1.9685292202553002,46.79330881763039,3.6383366969099953,56854.96015440724,0.1,1.5,209.28274290488488,True,True,True,True,True
1304503,102,6.0324952208937415,2.165361256784679,46.30850513446468,4.169921338869095,56921.05033377946,0.1,1.5,298.6085134342402,True,True,True,True,True
1273784,99,5.806683910735001,2.148752737872686,50.44096444562608,5.410943952042537,57298.55272021279,0.1,1.5,278.72082771528005,True,True,True,True,True
1281680,79,4.95198246138565,7.245437152726102,51.26139569492355,6.151121245696743,57198.38,0.1,1.5,188.1753335326547,True,True,True,True,True
1380092,57,4.9489484871359375,0.3,6.3417023150105365,-30.0,57594.198,0.1,1.5,133.62160915267032,True,True,True,True,True
1261021,71,6.3427692469957115,5.783822655635441,46.12817694353681,4.080012920336934,56508.309,0.1,1.5,215.6541543978542,True,True,True,True,True
1297603,102,3.9262508233012547,4.107175620510834,48.50859276373204,4.492945313745686,56880.114,0.1,1.5,194.3494157534121,True,True,True,True,True
1933271,49,22.430780801969853,3.129438725118382,48.21692409231353,6.169127285230033,58073.69506126178,0.1,1.5,515.9079584453066,True,False,True,True,False
1331836,91,5.398958559311506,2.606430795147025,45.32928655778864,4.055073120443687,57270.02994872526,0.1,1.5,237.55417660970625,True,True,True,True,True
1252225,100,3.597117138781695,2.05664276227982,45.221607538118924,3.2075094310431638,56520.35368847582,0.1,1.5,174.4601812309122,True,True,True,True,True
1337830,53,3.9858628378555534,1.5164159768027095,44.71358456896238,3.174826514104275,57319.285299801384,0.1,1.5,99.64657094638883,True,True,True,True,True
1291520,200,3.9724707572657136,6.234083920951898,43.84427890557295,1.4554922088950946,56827.179,0.1,1.5,391.2883695906728,True,True,True,True,True
1317966,90,3.1967107275389792,0.3,10.450867279914739,-30.0,57208.358,0.1,1.5,139.0569166479456,True,True,True,True,True
1592078,102,4.697169409786806,1.2217029235845924,52.331551667885186,6.600020928602667,57764.129377314996,0.1,1.5,232.5098857844469,True,True,True,True,True
1274854,105,3.7604339409351257,2.7898143235653277,42.47280000456462,1.7647806270794817,56486.218,0.1,1.5,191.7821309876914,True,True,True,True,True
1862233,88,4.104926356171965,2.1437752023753682,45.076886421947684,3.3048891369004565,57984.346115509376,0.1,1.5,174.4593701373085,True,True,True,True,True
1261350,104,9.979625182097449,0.3,6.409377561576328,-30.0,56540.011,0.1,1.5,503.9710716959211,True,True,True,True,True
1338170,114,3.9824239166925226,2.164463678700714,45.36227792888371,3.924312006519635,57317.75723939042,0.1,1.5,221.024527376435,True,True,True,True,True
1954126,67,3.422660442097326,0.909341372491189,41.491691504058046,1.3367306637510623,58097.69977543931,0.1,1.5,109.52513414711443,True,True,True,True,True
1249441,103,8.394503595956078,1.347412085755367,48.780957878950574,4.973793461392454,57250.0611301771,0.1,1.5,419.7251797978039,True,True,True,True,True
1263788,77,4.294111340487768,1.809283624044529,46.75917353392564,3.870616857520943,56622.87829125329,0.1,1.5,158.8821195980474,True,True,True,True,True
1313939,109,3.5739027919315474,7.647499751573411,46.89013806439772,3.1747352096395147,56886.361,0.1,1.5,189.416847972372,True,True,True,True,True
1403065,53,7.6506279515850055,8.587142419840104,42.27756790849999,1.1814001876816107,57575.248,0.1,1.5,191.26569878962513,True,True,True,True,True
1872027,124,5.3137525838792765,2.231313433921882,43.10026426935182,3.1976014397522974,57989.959849858555,0.1,1.5,321.4820313246962,True,True,True,True,True
1252449,96,4.749843701444314,0.858338902653508,44.37016138987476,2.640873802485345,56561.613659954404,0.1,1.5,220.86773211716059,True,True,True,True,True
1246315,83,8.258804216583446,1.430371347827232,47.96815635350229,3.8147930010129585,56577.61122933476,0.1,1.5,330.3521686633378,True,True,True,True,True
1250988,79,3.9716584323217754,1.5646721445016445,46.71350595213131,4.011025348019132,56486.207,0.1,1.5,150.92302042822746,True,True,True,True,True
1303926,107,8.925758122476548,0.7769207590276167,44.185643021324395,3.283700570858123,57333.557375612836,0.1,1.5,464.13942236878046,True,True,True,True,True
1937078,48,3.887674245849539,2.2080005193505503,45.17580076393385,3.4265648533272994,58068.89635407412,0.1,1.5,87.47267053161463,True,True,True,True,True
1389129,112,3.2016673185136404,0.9999963717736158,41.59221820548116,0.00015549541646464604,57652.17547551257,0.1,1.5,174.4908688589934,True,True,True,True,True
1303952,108,5.601495483870762,1.5932443746378269,45.86601383175384,3.6395854727425885,57273.02678896696,0.1,1.5,294.078512903215,True,True,True,True,True
1848273,105,3.3971725792612295,3.146739606132042,38.904037681582075,-0.462519389178798,57936.335,0.1,1.5,173.2558015423227,True,True,True,True,True
1292175,111,3.213409727735452,1.8875689257982946,43.70282928989224,2.629808911376145,57224.89228515955,0.1,1.5,173.5241252977144,True,True,True,True,True
1247313,76,12.731977057565402,0.3,10.6600481005691,-30.0,56484.204,0.1,1.5,464.71716260113715,True,False,True,True,False
1432076,99,3.0598193309470503,0.8922502241727686,43.1361728594625,1.26534682477865,57610.395454710946,0.1,1.5,146.8713278854584,True,True,True,True,True
1257895,98,5.303719479408872,3.550770621645161,43.89135551928312,3.0004183396904978,56544.20974203375,0.1,1.5,251.9266752719214,True,True,True,True,True
1850048,77,2.9722346451117563,10.0,40.607632446356696,0.2851255266707611,57874.75971779518,0.1,1.5,109.97268186913499,True,True,False,True,False
1837071,99,8.085789547905028,6.195078245697308,40.07664830172114,1.2426577666859338,57936.301,0.1,1.5,388.1178982994413,True,True,True,True,True
1448020,100,4.050035777671702,5.92243310481234,44.9343676311374,2.9602053778240887,57564.283,0.1,1.5,196.42673521707758,True,True,True,True,True
1446050,94,3.7663920411963043,8.253841923729729,42.554549485536185,1.5809422096254409,57573.399,0.1,1.5,171.37083787443186,True,True,True,True,True
1248113,44,6.774349640651418,2.8465105701406843,45.29863272421103,3.142413450282845,56486.207,0.1,1.5,138.87416763335406,True,True,True,True,True
1770774,110,11.91738692564642,3.253130687113146,39.58881635101814,1.1711756134528777,57936.386,0.1,1.5,637.5802005220835,True,False,True,True,False
1780133,101,3.2652195590065443,2.064015083695049,62.054527070740164,19.37608266771521,57777.016393855054,0.1,1.5,159.99575839132066,True,True,True,True,True
1562075,111,14.983324421476807,6.199057911305692,47.560501607826936,5.195295088974532,57618.124,0.1,1.5,809.0995187597475,True,False,True,True,False
1330426,100,8.490140097681538,2.898930714615806,44.78534942969579,4.192566505408941,57255.47731258132,0.1,1.5,411.7717947375546,True,True,True,True,True
1321450,115,6.71246446116036,1.7231819350008182,44.16086230021306,3.622919708677969,57007.01490367253,0.1,1.5,375.8980098249802,True,True,True,True,True
1531033,123,3.5659716513313366,1.7930096930149693,45.938841422812345,3.5493302045768615,57651.83974616995,0.1,1.5,213.9582990798802,True,True,True,True,True
1287883,100,4.880162972246065,1.0137640327202964,44.52367668367691,2.093164051065429,56932.06627570124,0.1,1.5,236.68790415393417,True,True,True,True,True
1273762,102,3.516481591246763,3.510192475129991,52.381551225599765,6.238880985627155,56484.204,0.1,1.5,174.06583876671476,True,True,True,True,True
1260206,45,6.678727770957308,9.001041296065225,48.575043664136594,4.7622181329762725,57235.264612523984,0.1,1.5,140.25328319010347,True,True,False,True,False
1252708,84,6.290630861098706,1.0357971303094704,45.445155026928894,3.672424075251776,56593.44076906307,0.1,1.5,254.7705498744976,True,True,True,True,True
1330595,94,3.7941824055198037,3.1352174313095107,44.381925629364204,2.496399610243465,57233.717654692235,0.1,1.5,172.63529945115107,True,True,True,True,True
1964028,36,4.762066540773911,3.23735720997415,39.720250636322426,0.40945654929812036,58014.051,0.1,1.5,78.57409792276952,True,True,True,True,True
1247253,51,3.607336162662479,1.8637145901996341,45.13491538856208,2.537107402954298,56544.82673994708,0.1,1.5,86.5760679038995,True,True,True,True,True
1260616,92,4.601760014790594,4.083927185549308,42.29155750186443,2.1217091628311664,56555.65254967096,0.1,1.5,204.77832065818143,True,True,True,True,True
1646034,104,3.8405944427246728,2.5251397084250917,46.90826773115796,3.7478325655729776,57685.50934435953,0.1,1.5,193.95001935759598,True,True,True,True,True
1390439,122,5.400231843999035,3.26958524689515,41.7470598946057,1.3881137696709658,57582.107880834104,0.1,1.5,321.3137947179426,True,True,True,True,True
1340324,93,4.5468081669333085,2.572577894646716,44.27882580691168,3.0515754386930354,57325.98074380053,0.1,1.5,204.60636751199888,True,True,True,True,True
1324938,117,6.283586514666869,0.3,7.085465794693789,-30.0,56937.193,0.1,1.5,358.16443133601155,True,True,True,True,True
1286881,85,4.585005894154451,2.417023694104523,46.24470165855928,4.137578289044654,56616.708107229206,0.1,1.5,187.98524166033246,True,True,True,True,True
1325059,109,3.531497252837048,0.3,50.613587411843184,5.569850985028054,57301.53326519875,0.1,1.5,187.16935440036355,True,True,True,True,True
1334288,109,3.1900410120836433,5.377082817810879,48.12799214759886,4.470546393512038,57230.03651042722,0.1,1.5,169.0721736404331,True,True,True,True,True
1339246,105,4.059726951538799,2.1317299437404755,46.16461147192895,2.8531384604958987,57298.73701254328,0.1,1.5,207.04607452847875,True,True,True,True,True
1307175,97,9.614288306561862,1.876226291734044,42.189935360576065,2.603807807540001,56638.01015473103,0.1,1.5,451.87155040840753,True,True,True,True,True
1261085,74,18.563096544157844,1.4060426115430436,49.69085988868742,5.969382694271218,56661.182286548654,0.1,1.5,658.9899273176035,True,False,True,True,False
1968069,37,10.082593550454376,2.8846461664829004,43.70846489673294,3.5613452341296608,58095.87124797646,0.1,1.5,171.40409035772439,True,False,True,True,False
1326683,110,4.268414519476312,1.2061673866863132,41.146644650876404,0.8122151925969803,57239.69819293721,0.1,1.5,228.36017679198267,True,True,True,True,True
1392058,54,4.276737108797692,0.963301384979379,43.98308186899095,1.9156709430752557,57667.55514102639,0.1,1.5,109.05679627434115,True,True,True,True,True
1302915,100,7.357007333237832,5.174654552693793,44.11502618295912,2.9230670055113777,56853.80155431179,0.1,1.5,356.81485566203486,True,True,True,True,True
1253492,106,4.176695591052299,10.0,48.83382645097807,4.98699460046975,57072.86115897592,0.1,1.5,215.09982293919342,True,True,False,True,False
1246668,81,25.259608515792728,10.0,77.34146444261945,30.0,56691.957615382256,0.1,1.5,985.1247321159163,True,False,False,True,False
1322229,100,6.2813650130276315,1.3635397242913718,46.20027998561458,4.081358249768165,57020.28882411922,0.1,1.5,304.64620313184014,True,True,True,True,True
1778066,74,4.787706160626385,2.3455303094415507,42.653433640713416,1.857495183967778,57944.50163144308,0.1,1.5,169.96356870223667,True,True,True,True,True
1249010,84,6.417139219438187,5.248626957415117,50.01609409956883,5.772709761830882,56484.154,0.1,1.5,259.8941383872466,True,True,True,True,True
1279605,47,15.281349297049173,5.471814292885296,46.41824912481271,3.4391746696348307,57247.295,0.1,1.5,336.1896845350818,True,False,True,True,False
1299189,83,6.149717596697067,4.718007540472714,42.57160158691344,2.000631520204159,56840.285,0.1,1.5,245.98870386788266,True,True,True,True,True
1891266,39,3.8994642111902333,2.077596217700075,46.60440877903925,3.8614821392227228,58021.90263009709,0.1,1.5,70.1903558014242,True,True,True,True,True
1347054,88,3.581498172029528,6.404477779594849,46.81699337260631,3.3562888739735754,57277.28116571076,0.1,1.5,152.21367231125492,True,True,True,True,True
1332551,94,11.512322932997002,0.3,10.733517197144344,-30.0,57223.328,0.1,1.5,523.8106934513636,True,False,True,True,False
1294625,18,11.476154469705222,0.999970023064948,44.644792258979166,0.0012847257879400331,57267.20344975876,0.1,1.5,86.07115852278916,False,False,True,True,False
1294401,72,5.530273378285205,3.3884726973257195,43.69234367684822,2.313158244891511,56926.41799805349,0.1,1.5,190.7944315508396,True,True,True,True,True
1249956,105,3.7994386495919343,2.4944869031128287,44.94610585498537,3.2551886228939466,56497.25992516368,0.1,1.5,193.77137112918865,True,True,True,True,True
1770810,109,4.610224452714494,2.974436736146967,44.8833864183851,2.8647008550994073,57936.386,0.1,1.5,244.34189599386818,True,True,True,True,True
1277988,70,6.877916160280594,3.09307183944439,41.22872093092639,1.9260962758327551,57199.403,0.1,1.5,230.4101913693999,True,True,True,True,True
1250279,101,8.617047877630364,2.5566592372435566,44.87547186861097,4.165138577337586,56490.484560747405,0.1,1.5,422.23534600388786,True,True,True,True,True
1330289,26,32.11400941033075,1.0007813386779982,42.27858858428642,0.008443868615682248,57337.17150447798,0.1,1.5,369.3111082188036,True,False,True,True,False
1321301,96,4.313670807028103,2.0093323248142743,43.94547573302999,3.1764519650049152,56977.59651400475,0.1,1.5,200.58569252680678,True,True,True,True,True
1433098,116,5.333326097450696,2.4614862303540557,44.906235194991936,3.2457429253697825,57609.67689408974,0.1,1.5,301.33292450596434,True,True,True,True,True
1282960,79,8.125227539447534,5.425595093085654,52.15427217173712,6.477273963355081,57247.248,0.1,1.5,308.7586464990063,True,True,True,True,True
1293945,100,5.61777737384318,6.044142182589004,48.83949834501522,5.019313615828068,56853.397,0.1,1.5,272.46220263139423,True,True,True,True,True
1253309,73,6.70226001683049,2.657535152587664,50.653276369932215,5.525127311023816,57288.52863051773,0.1,1.5,234.57910058906714,True,True,True,True,True
1565032,114,4.315026154324374,2.1493619921762255,45.44520797720187,3.649711640697504,57675.65194460286,0.1,1.5,239.48395156500277,True,True,True,True,True
1249214,77,3.5959711941354686,0.3,2.69497481047285,-30.0,56747.059,0.1,1.5,133.05093418301234,True,True,True,True,True
1303523,24,4.520420291878899,4.425434643626093,44.20449048095002,2.811675306504057,56854.284,0.1,1.5,47.46441306472844,True,True,True,True,True
1729038,91,3.8747841379204315,0.3,7.812674790279338,-30.0,57619.114,0.1,1.5,170.49050206849898,True,True,True,True,True
1384090,75,3.2951424892344208,2.7142675746122595,46.27699674422078,3.1628723466630717,57583.81977555651,0.1,1.5,118.62512961243915,True,True,True,True,True
1298740,96,9.852537644584931,2.6874258262791946,49.850570528395856,5.6247531379226245,56948.92119278039,0.1,1.5,458.1430004731993,True,True,True,True,True
1878221,124,3.6371327440628773,0.3,6.093598246109657,-30.0,57939.364,0.1,1.5,220.04653101580408,True,True,True,True,True
1313277,103,4.664025609146987,0.6601346623233264,43.28219505997633,1.0933906202168728,57252.804527681175,0.1,1.5,233.20128045734936,True,True,True,True,True
1945116,51,5.710382534253395,2.097939829516472,46.16464521556335,3.9818122275383203,58082.67118685437,0.1,1.5,137.0491808220815,True,True,True,True,True
1279450,125,4.621663569044324,2.954902399204405,43.92474512287227,3.9952752570746455,57155.15911891133,0.1,1.5,281.9214777117038,True,True,True,True,True
1346422,88,6.73294313591092,0.3279642439346787,46.04476629036308,3.1964648929592627,57640.71169215283,0.1,1.5,286.1500832762141,True,True,True,True,True
1281868,95,5.273860986855071,10.0,53.29677313210491,7.3809451379227795,57451.23869603581,0.1,1.5,242.5976053953333,True,True,False,True,False
1343218,100,3.6447191702368333,1.3193668025463816,47.1089745694005,3.9026636443900884,57356.31791395135,0.1,1.5,176.76887975648643,True,True,True,True,True
1948434,44,3.593130214755597,2.101890402947518,43.005078474856056,1.9356834358599855,58085.35993838501,0.1,1.5,73.65916940248974,True,True,True,True,True
1773257,103,6.1982022695291015,2.6268313411557083,44.83067808098433,3.1376819702542207,57944.78492446527,0.1,1.5,309.9101134764551,True,True,True,True,True
1367129,128,3.5824643602767163,5.3781301761584634,43.59433767187817,3.641829516414873,57357.042,0.1,1.5,223.90402251729478,True,True,True,True,True
1251144,102,8.750004531158382,5.116228076938076,45.49698084005923,3.818478022238885,56486.26,0.1,1.5,433.1252242923399,True,True,True,True,True
1248117,82,5.359089715206272,3.0572843512655337,44.49808894681708,2.898571887463028,56486.207,0.1,1.5,211.68404375064776,True,True,True,True,True
1300827,23,5.773705446542978,0.4905142639089559,41.67349286005678,2.244350924073572,56924.35429525598,0.1,1.5,57.73705446542978,True,True,True,True,True
1256145,99,12.645689938959384,7.580767436818936,51.65304454899899,6.82520605341135,57199.388,0.1,1.5,606.9931170700504,True,False,True,True,False
1313717,78,3.2347274810566944,0.3,8.772809268320678,-30.0,56886.347,0.1,1.5,121.30228053962604,True,True,True,True,True
1298281,96,5.367192546967381,2.2768430705351164,43.743867301025944,3.4270000538313496,56883.39402392095,0.1,1.5,249.5744534339832,True,True,True,True,True
1248478,62,8.657291267764533,4.847386567636574,49.06936585267517,5.193327636157896,56486.258,0.1,1.5,255.3900923990537,True,True,True,True,True
1306537,117,4.738570306094901,2.4024383585477316,46.22263721160329,4.290151753424695,57236.526924616475,0.1,1.5,270.09850744740936,True,True,True,True,True
1705109,101,3.7578844133524036,2.219394978239685,46.55394224995115,3.3393796899274406,57719.21436128828,0.1,1.5,184.13633625426777,True,True,True,True,True
1370403,87,3.831951145535684,1.5708811690808002,47.26476385402442,3.821519150380162,57590.70900083834,0.1,1.5,160.94194811249872,True,True,True,True,True
1923427,41,4.7308418503063026,3.7639004031190977,43.914113674700026,2.4756112669279915,58024.85969523797,0.1,1.5,89.88599515581976,True,True,True,True,True
1292248,92,5.202066145207239,1.9376883984773592,51.389924849710205,5.863817530358489,56948.49120567427,0.1,1.5,231.49194346172214,True,True,True,True,True
1848198,101,3.5616239836276637,3.736538982166535,43.609919115326086,2.452396669058757,57937.87069498003,0.1,1.5,174.51957519775553,True,True,True,True,True
1299258,83,6.217851786119588,1.1790166833905271,47.3912891825971,4.338505410679488,56915.33825315684,0.1,1.5,248.7140714447835,True,True,True,True,True
1277809,80,6.394079775478629,10.0,41.93588993570961,2.312903904179592,56995.106,0.1,1.5,246.17207135592724,True,True,False,True,False
1322219,98,5.007126807639988,1.3666141424464504,45.9767365401741,2.885272832399245,57013.07530904407,0.1,1.5,237.83852336289945,True,True,True,True,True
1451078,94,4.095725491601125,9.945774428856243,46.89360655540102,3.7632438209651795,57573.399,0.1,1.5,186.3555098678512,True,True,False,True,False
1711040,111,3.1600590957299537,0.9714321715601477,44.17277386743988,3.3035730220067947,57758.95875737339,0.1,1.5,170.6431911694175,True,True,True,True,True
1332264,103,4.7154160317055185,5.056475529359836,41.29549026106519,1.6021505026732399,57226.356,0.1,1.5,235.77080158527593,True,True,True,True,True
1306736,118,3.4658415986684927,1.3449144570861913,46.53929379545387,4.302279770321064,57244.07263966649,0.1,1.5,199.28589192343833,True,True,True,True,True
1901157,93,3.613716121610775,1.0100968774464185,41.36170252693703,0.801200296045927,58007.171133198,0.1,1.5,162.61722547248488,True,True,True,True,True
1896240,98,3.1525883705068796,2.29424416515634,48.49378901347457,4.677082140939341,58013.735364307526,0.1,1.5,149.74794759907678,True,True,True,True,True
1951042,52,3.795782611533429,2.691856007457576,43.45776849176664,2.2835583684349885,58070.651317507945,0.1,1.5,92.99667398256902,True,True,True,True,True
1248291,106,11.25189930460886,5.3271193340432035,50.1217193478015,6.247927802477449,56484.233,0.1,1.5,579.4728141873563,True,False,True,True,False
1255398,104,7.60723369620831,5.289418517495568,49.012952900257126,5.181852631520449,56484.283,0.1,1.5,384.16530165851964,True,True,True,True,True
1248979,85,4.2576024699350885,8.32270543694188,51.14080185194335,6.277499936532315,57198.403,0.1,1.5,174.56170126733863,True,True,True,True,True
1291802,105,16.428897984544562,0.3,12.07619705023042,-30.0,56980.63367886742,0.1,1.5,837.8737972117726,True,False,True,True,False
1812094,124,9.429403674732072,10.0,55.1827782404291,8.371341865058653,57741.091,0.1,1.5,570.4789223212904,True,True,False,True,False
1289985,100,9.230816084373826,5.142328766448405,38.07359787748532,-0.24883015416603982,56835.289,0.1,1.5,447.69458009213054,True,True,True,True,True
1294305,96,3.3491306807672756,3.8063946572635894,50.09303970268887,7.2537956042312,56656.07134244546,0.1,1.5,155.73457665567832,True,True,True,True,True
1295362,81,4.622600911848786,3.175418110120636,45.72098026793398,3.3108937380464027,56847.81348174566,0.1,1.5,180.28143556210267,True,True,True,True,True
1299452,108,3.809361695982828,0.9999959128550977,42.58580745182672,0.00017516335295653107,57272.080821808675,0.1,1.5,199.99148903909847,True,True,True,True,True
1390032,124,5.719773491256654,10.0,9.885466229453236,-30.0,57831.044,0.1,1.5,346.04629622102755,True,True,False,True,False
1290116,49,15.270643867502171,6.832970915136438,50.645548755807496,6.1358648952704655,56900.113,0.1,1.5,351.22480895254995,True,False,True,True,False
1306122,102,3.6438240425648902,2.4215756155919523,46.07399783294868,3.8142758342935394,57214.20207736996,0.1,1.5,180.36929010696207,True,True,True,True,True
