ell,C_TT,C_TE,C_EE
380,2.314759631033587e-09,-7.123275158751522e-10,5.786899077583968e-10
381,2.345963460980806e-09,-7.133083990154276e-10,5.864908652452015e-10
382,2.377669731092702e-09,-7.14139561198268e-10,5.944174327731755e-10
383,2.409880756214584e-09,-7.148143304510248e-10,6.02470189053646e-10
384,2.442598777739773e-09,-7.153259538750434e-10,6.106496944349432e-10
385,2.4758259608044186e-09,-7.156676001695194e-10,6.189564902011046e-10
386,2.5095643915009656e-09,-7.158323622875583e-10,6.273910978752414e-10
387,2.5438160741116626e-09,-7.158132602243605e-10,6.359540185279157e-10
388,2.5785829283635237e-09,-7.156032439373019e-10,6.446457320908809e-10
389,2.613866786706134e-09,-7.151951963975394e-10,6.534666966765335e-10
390,2.6496693916136784e-09,-7.145819367725958e-10,6.624173479034196e-10
391,2.685992392912578e-09,-7.137562237392188e-10,6.714980982281445e-10
392,2.7228373451360896e-09,-7.127107589256709e-10,6.807093362840224e-10
393,2.7602057049072215e-09,-7.114381904824268e-10,6.900514262268054e-10
394,2.7980988283513323e-09,-7.099311167800977e-10,6.995247070878331e-10
395,2.836517968539707e-09,-7.081820902332674e-10,7.091294921349267e-10
396,2.875464272965458e-09,-7.061836212487224e-10,7.188660682413645e-10
397,2.91493878105306e-09,-7.03928182296454e-10,7.28734695263265e-10
398,2.954942421702782e-09,-7.014082121016055e-10,7.387356054256955e-10
399,2.995476010871333e-09,-6.98616119955405e-10,7.488690027178332e-10
400,3.0365402491899607e-09,-6.95544290142973e-10,7.591350622974902e-10
401,3.078135719621261e-09,-6.921850864857267e-10,7.695339299053153e-10
402,3.120262885155935e-09,-6.885308569959462e-10,7.800657212889838e-10
403,3.162922086550704e-09,-6.845739386409439e-10,7.90730521637676e-10
404,3.2061135401085905e-09,-6.803066622140999e-10,8.015283850271476e-10
405,3.249837335502738e-09,-6.757213573098777e-10,8.124593338756845e-10
406,3.294093433644949e-09,-6.708103573998321e-10,8.235233584112372e-10
407,3.3388816646000758e-09,-6.655660050064046e-10,8.347204161500189e-10
408,3.3842017255473968e-09,-6.599806569712386e-10,8.460504313868492e-10
409,3.4300531787900824e-09,-6.540466898145508e-10,8.575132946975206e-10
410,3.4764354498138495e-09,-6.477565051819783e-10,8.691088624534624e-10
411,3.5233478253958547e-09,-6.411025353752019e-10,8.808369563489637e-10
412,3.5707894517648912e-09,-6.340772489625002e-10,8.926973629412228e-10
413,3.618759332813903e-09,-6.266731564652492e-10,9.046898332034758e-10
414,3.6672563283658195e-09,-6.18882816116298e-10,9.168140820914549e-10
415,3.716279152493697e-09,-6.106988396860002e-10,9.290697881234242e-10
416,3.7658263718961264e-09,-6.021138983715529e-10,9.414565929740316e-10
417,3.81589640432883e-09,-5.931207287452389e-10,9.539741010822075e-10
418,3.866487517093369e-09,-5.837121387569763e-10,9.666218792733423e-10
419,3.917597825583851e-09,-5.738810137865574e-10,9.793994563959627e-10
420,3.969225291892482e-09,-5.636203227408033e-10,9.923063229731206e-10
421,4.021367723474829e-09,-5.529231241907678e-10,1.0053419308687072e-09
422,4.07402277187557e-09,-5.417825725440699e-10,1.0185056929688925e-09
423,4.127187931515553e-09,-5.301919242473099e-10,1.0317969828788883e-09
424,4.180860538540896e-09,-5.181445440134333e-10,1.045215134635224e-09
425,4.235037769734879e-09,-5.056339110688866e-10,1.0587594424337198e-09
426,4.289716641493325e-09,-4.926536254152483e-10,1.0724291603733312e-09
427,4.344894008864156e-09,-4.79197414100034e-10,1.086223502216039e-09
428,4.40056656465178e-09,-4.652591374912598e-10,1.100141641162945e-09
429,4.4567308385869135e-09,-4.508327955502839e-10,1.1141827096467284e-09
430,4.513383196562469e-09,-4.3591253409744237e-10,1.1283457991406173e-09
431,4.570519839936042e-09,-4.20492651064899e-10,1.1426299599840104e-09
432,4.628136804899563e-09,-4.045676027310859e-10,1.1570342012248907e-09
433,4.686229961916613e-09,-3.881320099311286e-10,1.1715574904791533e-09
434,4.744795015227885e-09,-3.7118066423753016e-10,1.1861987538069713e-09
435,4.803827502425251e-09,-3.5370853410544785e-10,1.2009568756063128e-09
436,4.863322794094847e-09,-3.357107709768214e-10,1.2158306985237117e-09
437,4.923276093529579e-09,-3.171827153375895e-10,1.2308190233823947e-09
438,4.983682436511411e-09,-2.9811990272228683e-10,1.2459206091278528e-09
439,5.044536691163766e-09,-2.7851806966020906e-10,1.2611341727909414e-09
440,5.1058335578743395e-09,-2.5837315955743327e-10,1.2764583894685849e-09
441,5.1675675692886126e-09,-2.3768132850892457e-10,1.2918918923221531e-09
442,5.229733090374287e-09,-2.164389510349732e-10,1.3074332725935717e-09
443,5.292324318556878e-09,-1.9464262573627434e-10,1.3230810796392196e-09
444,5.355335283926609e-09,-1.7228918086193727e-10,1.3388338209816523e-09
445,5.418759849516803e-09,-1.4937567978473461e-10,1.3546899623792008e-09
446,5.482591711653859e-09,-1.2589942637800938e-10,1.3706479279134647e-09
447,5.5468244003788945e-09,-1.0185797028858516e-10,1.3867061000947236e-09
448,5.6114512799411536e-09,-7.724911210018577e-11,1.4028628199852884e-09
449,5.676465549363147e-09,-5.207090838184928e-11,1.4191163873407868e-09
450,5.741860243077572e-09,-2.6321676615877203e-11,1.435465060769393e-09
451,5.807628231635935e-09,-4.683126903113571e-25,1.4519070579089837e-09
452,5.873762222488838e-09,2.689526788160883e-11,1.4684405556222094e-09
453,5.940254760837801e-09,5.4364998523653223e-11,1.4850636902094503e-09
454,6.007098230558529e-09,8.240978410654203e-11,1.5017745576396322e-09
455,6.074284855195406e-09,1.110299332497786e-10,1.5185712137988514e-09
456,6.141806699027083e-09,1.402254669169182e-10,1.5354516747567707e-09
457,6.209655668202891e-09,1.6999611447691607e-10,1.5524139170507228e-09
458,6.277823511949843e-09,2.0034130992671526e-10,1.5694558779874608e-09
459,6.3463018238499436e-09,2.312601882796901e-10,1.5865754559624859e-09
460,6.415082043187467e-09,2.6275158212453033e-10,1.6037705107968666e-09
461,6.484155456365892e-09,2.948140183590395e-10,1.621038864091473e-09
462,6.553513198394069e-09,3.2744571510311156e-10,1.6383782995985173e-09
463,6.6231462544412645e-09,3.60644578795163e-10,1.6557865636103161e-09
464,6.693045461460587e-09,3.9440820147602603e-10,1.6732613653651467e-09
465,6.763201509880378e-09,4.287338582642838e-10,1.6908003774700946e-09
466,6.833604945363038e-09,4.6361850502681865e-10,1.7084012363407595e-09
467,6.90424617063076e-09,4.990587762482535e-10,1.72606154265769e-09
468,6.975115447357627e-09,5.350509831027839e-10,1.7437788618394067e-09
469,7.046202898127481e-09,5.715911117317435e-10,1.7615507245318702e-09
470,7.117498508456938e-09,6.086748217301327e-10,1.7793746271142344e-09
471,7.188992128882915e-09,6.46297444845127e-10,1.7972480322207288e-09
472,7.260673477113993e-09,6.844539838894728e-10,1.8151683692784981e-09
473,7.332532140244901e-09,7.231391118724739e-10,1.8331330350612253e-09
474,7.404557577033428e-09,7.623471713511e-10,1.851139394258357e-09
475,7.476739120238945e-09,8.020721740036156e-10,1.8691847800597362e-09
476,7.54906597902182e-09,8.423078004279216e-10,1.887266494755455e-09
477,7.621527241402856e-09,8.830474001665966e-10,1.905381810350714e-09
478,7.69411187678196e-09,9.242839919605634e-10,1.92352796919549e-09
479,7.766808738515127e-09,9.660102642329224e-10,1.9417021846287818e-09
480,7.839606566548918e-09,1.0082185758045124e-09,1.9599016416372296e-09
481,7.912493990111433e-09,1.0509009568424364e-09,1.9781234975278583e-09
482,7.985459530458899e-09,1.0940491100426682e-09,1.9963648826147247e-09
483,8.058491603676882e-09,1.1376544120475972e-09,2.0146229009192205e-09
484,8.131578523535136e-09,1.18170791509931e-09,2.032894630883784e-09
485,8.20470850439507e-09,1.226200348929004e-09,2.0511771260987674e-09
486,8.277869664168787e-09,1.2711221228829327e-09,2.0694674160421968e-09
487,8.351050027328655e-09,1.316463328284975e-09,2.087762506832164e-09
488,8.424237527966304e-09,1.3622137410357223e-09,2.106059381991576e-09
489,8.49742001289994e-09,1.408362824447883e-09,2.124355003224985e-09
490,8.57058524482886e-09,1.4548997323174164e-09,2.142646311207215e-09
491,8.643720905534033e-09,1.5018133122298073e-09,2.1609302263835083e-09
492,8.716814599123496e-09,1.5490921091005467e-09,2.179203649780874e-09
493,8.789853855321503e-09,1.5967243689487863e-09,2.1974634638303757e-09
494,8.862826132800071e-09,1.6446980429028103e-09,2.2157065332000177e-09
495,8.935718822551818e-09,1.6930007914359707e-09,2.2339297056379546e-09
496,9.008519251302754e-09,1.7416199888312608e-09,2.2521298128256886e-09
497,9.08121468496379e-09,1.7905427278727527e-09,2.2703036712409474e-09
498,9.153792332119683e-09,1.8397558247617904e-09,2.288448083029921e-09
499,9.226239347554115e-09,1.889245824255637e-09,2.3065598368885288e-09
500,9.298542835809535e-09,1.938999005026195e-09,2.3246357089523837e-09
501,9.370689854780524e-09,1.9890013852360272e-09,2.342672463695131e-09
502,9.442667419339232e-09,2.0392387283289053e-09,2.360666854834808e-09
503,9.514462504991554e-09,2.0896965490318137e-09,2.3786156262478884e-09
504,9.586062051562716e-09,2.1403601195651734e-09,2.396515512890679e-09
505,9.657452966910758e-09,2.1912144760578806e-09,2.4143632417276894e-09
506,9.728622130666632e-09,2.2422444251635622e-09,2.432155532666658e-09
507,9.7995563979994e-09,2.2934345508742338e-09,2.44988909949985e-09
508,9.870242603405133e-09,2.344769221527437e-09,2.4675606508512833e-09
509,9.940667564518069e-09,2.396232597002685e-09,2.4851668911295172e-09
510,1.0010818085942553e-08,2.4478086361029435e-09,2.5027045214856382e-09
511,1.008068096310432e-08,2.4994811041166422e-09,2.52017024077608e-09
512,1.0150242986119603e-08,2.551233580555567e-09,2.5375607465299007e-09
513,1.0219490943680612e-08,2.6030494670638438e-09,2.554872735920153e-09
514,1.0288411626955898e-08,2.6549119954930486e-09,2.5721029067389746e-09
515,1.0356991833504043e-08,2.7068042361382842e-09,2.5892479583760107e-09
516,1.0425218371199231e-08,2.7587091061300176e-09,2.606304592799808e-09
517,1.0493078062167148e-08,2.810609377976203e-09,2.623269515541787e-09
518,1.056055774672969e-08,2.862487688249149e-09,2.6401394366824225e-09
519,1.0627644287356961e-08,2.9143265464114303e-09,2.6569110718392403e-09
520,1.069432457262503e-08,2.966108343775006e-09,2.6735811431562577e-09
521,1.0760585521177893e-08,3.0178153625875966e-09,2.6901463802944733e-09
522,1.082641408569211e-08,3.069429785240223e-09,2.7066035214230275e-09
523,1.0891797256842598e-08,3.120933703589692e-09,2.7229493142106496e-09
524,1.0956722067267983e-08,3.1723091283897286e-09,2.7391805168169957e-09
525,1.1021175595534018e-08,3.223537998824304e-09,2.7552938988835046e-09
526,1.1085144970093486e-08,3.2746021921366744e-09,2.7712862425233716e-09
527,1.1148617373241058e-08,3.3254835333474215e-09,2.7871543433102645e-09
528,1.1211580045061547e-08,3.37616380505486e-09,2.8028950112653868e-09
529,1.1274020287370034e-08,3.4266247573109334e-09,2.8185050718425086e-09
530,1.133592546764229e-08,3.47684811756573e-09,2.8339813669105725e-09
531,1.1397283022933993e-08,3.526815600673674e-09,2.8493207557334983e-09
532,1.1458080463787161e-08,3.576508918954305e-09,2.8645201159467903e-09
533,1.1518305378122313e-08,3.6259097923005994e-09,2.879576344530578e-09
534,1.1577945435114775e-08,3.6749999583276154e-09,2.894486358778694e-09
535,1.163698838905367e-08,3.7237611825542877e-09,2.9092470972634177e-09
536,1.169542208318201e-08,3.772175268611113e-09,2.9238555207955027e-09
537,1.1753234453516426e-08,3.820224068466401e-09,2.9383086133791066e-09
538,1.1810413532645004e-08,3.867889492663758e-09,2.952603383161251e-09
539,1.1866947453501759e-08,3.9151535205634924e-09,2.9667368633754396e-09
540,1.1922824453116212e-08,3.961998210580484e-09,2.980706113279053e-09
541,1.1978032876336641e-08,4.008405710411158e-09,2.9945082190841603e-09
542,1.2032561179525492e-08,4.054358267242173e-09,3.008140294881373e-09
543,1.2086397934225543e-08,4.0998382379333705e-09,3.021599483556386e-09
544,1.2139531830795295e-08,4.144828099167598e-09,3.0348829576988238e-09
545,1.219195168201224e-08,4.189310457560021e-09,3.04798792050306e-09
546,1.2243646426642515e-08,4.233268059719502e-09,3.0609116066606287e-09
547,1.229460513297555e-08,4.276683802254737e-09,3.0736512832438876e-09
548,1.2344817002322333e-08,4.319540741717783e-09,3.0862042505805832e-09
549,1.2394271372475862e-08,4.361822104477667e-09,3.0985678431189654e-09
550,1.2442957721132452e-08,4.403511296516882e-09,3.110739430283113e-09
551,1.2490865669272526e-08,4.444591913143472e-09,3.1227164173181315e-09
552,1.2537984984499535e-08,4.48504774861164e-09,3.1344962461248837e-09
553,1.2584305584335717e-08,4.524862805643706e-09,3.1460763960839293e-09
554,1.262981753947335e-08,4.564021304846427e-09,3.1574543848683373e-09
555,1.2674511076980228e-08,4.602507694014713e-09,3.168627769245057e-09
556,1.2718376583458103e-08,4.640306657315837e-09,3.1795941458645257e-09
557,1.2761404608152796e-08,4.677403124347357e-09,3.190351152038199e-09
558,1.280358586601477e-08,4.713782279062034e-09,3.2008964665036926e-09
559,1.2844911240708984e-08,4.749429568553121e-09,3.211227810177246e-09
560,1.2885371787572718e-08,4.784330711693508e-09,3.2213429468931796e-09
561,1.2924958736520358e-08,4.818471707622329e-09,3.2312396841300896e-09
562,1.2963663494893824e-08,4.851838844072709e-09,3.240915873723456e-09
563,1.3001477650257626e-08,4.8844187055344715e-09,3.2503694125644066e-09
564,1.3038392973137373e-08,4.916198181245751e-09,3.259598243284343e-09
565,1.3074401419700673e-08,4.947164473007587e-09,3.2686003549251684e-09
566,1.3109495134379346e-08,4.9773051028156535e-09,3.2773737835948365e-09
567,1.3143666452431923e-08,5.006607920303519e-09,3.2859166131079808e-09
568,1.3176907902445379e-08,5.035061109991868e-09,3.2942269756113448e-09
569,1.3209212208775148e-08,5.06265319833831e-09,3.302303052193787e-09
570,1.3240572293922426e-08,5.089373060582574e-09,3.3101430734806066e-09
571,1.327098128084781e-08,5.115209927381987e-09,3.3177453202119525e-09
572,1.3300432495220372e-08,5.140153391232352e-09,3.325108123805093e-09
573,1.3328919467601257e-08,5.164193412669455e-09,3.332229866900314e-09
574,1.3356435935560955e-08,5.187320326246624e-09,3.3391089838902388e-09
575,1.3382975845729395e-08,5.209524846283951e-09,3.3457439614323488e-09
576,1.3408533355778032e-08,5.230798072384906e-09,3.352133338944508e-09
577,1.3433102836333175e-08,5.251131494716324e-09,3.358275709083294e-09
578,1.345667887281977e-08,5.2705169990478824e-09,3.3641697182049424e-09
579,1.3479256267234893e-08,5.288946871547357e-09,3.3698140668087232e-09
580,1.3500830039850318e-08,5.306413803328192e-09,3.3752075099625794e-09
581,1.352139543084337e-08,5.322910894746058e-09,3.3803488577108427e-09
582,1.3540947901855545e-08,5.338431659441273e-09,3.3852369754638863e-09
583,1.355948313747817e-08,5.352970028124209e-09,3.3898707843695425e-09
584,1.3576997046664594e-08,5.366520352100912e-09,3.3942492616661485e-09
585,1.3593485764068287e-08,5.379077406536459e-09,3.398371441017072e-09
586,1.36089456513064e-08,5.390636393453732e-09,3.4022364128266e-09
587,1.3623373298148181e-08,5.401192944465468e-09,3.4058433245370453e-09
588,1.3636765523627873e-08,5.4107431232377265e-09,3.4091913809069682e-09
589,1.3649119377081608e-08,5.41928342768306e-09,3.412279844270402e-09
590,1.36604321391079e-08,5.426810791881885e-09,3.415108034776975e-09
591,1.3670701322451352e-08,5.433322587730816e-09,3.417675330612838e-09
592,1.3679924672809251e-08,5.4388166263168606e-09,3.419981168202313e-09
593,1.3688100169560722e-08,5.443291159016657e-09,3.4220250423901804e-09
594,1.3695226026418144e-08,5.446744878320093e-09,3.423806506604536e-09
595,1.370130069200061e-08,5.4491769183778925e-09,3.4253251730001526e-09
596,1.370632285032919e-08,5.450586855272955e-09,3.4265807125822974e-09
597,1.3710291421243777e-08,5.450974707015439e-09,3.427572855310944e-09
598,1.3713205560741438e-08,5.450340933261824e-09,3.4283013901853596e-09
599,1.371506466123606e-08,5.448686434758353e-09,3.428766165309015e-09
600,1.3715868351739232e-08,5.446012552509524e-09,3.428967087934808e-09
601,1.3715616497962324e-08,5.4423210666724305e-09,3.428904124490581e-09
602,1.3714309202339678e-08,5.437614195178085e-09,3.4285773005849194e-09
603,1.3711946803972949e-08,5.431894592080911e-09,3.427986700993237e-09
604,1.3708529878496634e-08,5.42516534563795e-09,3.4271324696241585e-09
605,1.3704059237864827e-08,5.417429976119433e-09,3.4260148094662067e-09
606,1.369853593005929e-08,5.408692433352588e-09,3.4246339825148226e-09
607,1.369196123871902e-08,5.398957094000838e-09,3.422990309679755e-09
608,1.3684336682691403e-08,5.3882287585806e-09,3.4210841706728507e-09
609,1.3675664015505191e-08,5.376512648218238e-09,3.4189160038762978e-09
610,1.3665945224765517e-08,5.36381440114983e-09,3.416486306191379e-09
611,1.3655182531471169e-08,5.350140068966627e-09,3.4137956328677923e-09
612,1.3643378389254467e-08,5.335496112609291e-09,3.410844597313617e-09
613,1.363053548354399e-08,5.319889398114159e-09,3.4076338708859975e-09
614,1.3616656730650552e-08,5.303327192114981e-09,3.404164182662638e-09
615,1.360174527677678e-08,5.285817157103766e-09,3.400436319194195e-09
616,1.3585804496950708e-08,5.267367346454527e-09,3.396451124237677e-09
617,1.3568837993883819e-08,5.247986199213924e-09,3.3922094984709546e-09
618,1.3550849596754006e-08,5.227682534662945e-09,3.3877123991885015e-09
619,1.3531843359913962e-08,5.2064655466539435e-09,3.3829608399784905e-09
620,1.3511823561525522e-08,5.184344797727539e-09,3.3779558903813806e-09
621,1.3490794702120473e-08,5.161330213013985e-09,3.3726986755301183e-09
622,1.3468761503088502e-08,5.137432073923846e-09,3.3671903757721255e-09
623,1.3445728905092837e-08,5.112661011632909e-09,3.361432226273209e-09
624,1.342170206641422e-08,5.087028000366434e-09,3.355425516603555e-09
625,1.339668636122395e-08,5.060544350487994e-09,3.3491715903059875e-09
626,1.3370687377786608e-08,5.033221701398256e-09,3.342671844446652e-09
627,1.3343710916593275e-08,5.005072014249254e-09,3.335927729148319e-09
628,1.3315762988425959e-08,4.9761075644797525e-09,3.3289407471064897e-09
629,1.3286849812354009e-08,4.9463409341775e-09,3.3217124530885022e-09
630,1.3256977813663363e-08,4.91578500427423e-09,3.3142444534158408e-09
631,1.3226153621719432e-08,4.884452946579392e-09,3.306538405429858e-09
632,1.319438406776451e-08,4.8523582156587675e-09,3.2985960169411277e-09
