source,snid,ra,dec,z_helio,band,mjd,mag,mag_err,flux_nu_jy,flux_nu_jy_err,zp,zpsys,wavelength_eff_nm
osc,SN2011fe,,,,ic,56010.2001,15.805,0.016,0.0017299209130904642,2.5493056681860812e-05,,AB,550.0
osc,SN2011fe,,,,rc,56010.2001,16.005,0.01,0.0014388855423815002,1.325262560164918e-05,,AB,550.0
osc,SN2011fe,,,,v,56010.2001,15.549,0.007,0.0021899099100322963,1.4118870958752836e-05,,AB,545.0
osc,SN2011fe,,,,b,56010.9299,15.456,0.011,0.0023857572315886624,2.4170999762618708e-05,,AB,438.0
osc,SN2011fe,,,,ic,56010.9299,15.914,0.016,0.0015646825851544307,2.3058014693401466e-05,,AB,550.0
osc,SN2011fe,,,,rc,56010.9299,16.031,0.01,0.0014048380090396998,1.2939036230744993e-05,,AB,550.0
osc,SN2011fe,,,,v,56010.9299,15.587,0.007,0.0021145903643837614,1.3633267902292913e-05,,AB,545.0
osc,SN2011fe,,,,b,56012.856,15.44,0.011,0.002421175379014661,2.452983427507082e-05,,AB,438.0
osc,SN2011fe,,,,ic,56012.856,15.927,0.016,0.0015460596609584085,2.2783577140494465e-05,,AB,550.0
osc,SN2011fe,,,,rc,56012.856,16.043,0.01,0.001389396654826842,1.2796816102640322e-05,,AB,550.0
osc,SN2011fe,,,,v,56012.856,15.562,0.007,0.002163845501418308,1.3950827506302466e-05,,AB,545.0
osc,SN2011fe,,,,b,56013.0844,15.45,0.011,0.002398977909715583,2.4304943402665717e-05,,AB,438.0
osc,SN2011fe,,,,ic,56013.0844,15.872,0.016,0.0016263958179843017,2.3967454501110473e-05,,AB,550.0
osc,SN2011fe,,,,rc,56013.0844,16.029,0.01,0.0014074282012085757,1.2962892782249166e-05,,AB,550.0
osc,SN2011fe,,,,v,56013.0844,15.583,0.007,0.0021223951713430036,1.3683587352335445e-05,,AB,545.0
osc,SN2011fe,,,,b,56013.196,15.462,0.011,0.0023726094121276926,2.4037794280995404e-05,,AB,438.0
osc,SN2011fe,,,,ic,56013.196,15.859,0.016,0.0016459864242176203,2.4256152343514027e-05,,AB,550.0
osc,SN2011fe,,,,rc,56013.196,16.048,0.01,0.0013830129570647288,1.2738020073419437e-05,,AB,550.0
osc,SN2011fe,,,,v,56013.196,15.601,0.007,0.0020874988692716006,1.3458602578474801e-05,,AB,545.0
osc,SN2011fe,,,,b,56013.85,15.5,0.03,0.0022910061178075805,6.330283841786275e-05,,AB,438.0
osc,SN2011fe,,,,i,56013.85,15.6,0.05,0.0020894224124712157,9.622145799847758e-05,,AB,763.0
osc,SN2011fe,,,,r,56013.85,15.97,0.04,0.0014860254554796668,5.474720098555469e-05,,AB,623.0
osc,SN2011fe,,,,v,56013.85,15.46,0.03,0.0023769839480382695,6.567849366046864e-05,,AB,545.0
osc,SN2011fe,,,,b,56014.0201,15.461,0.011,0.0023747956728089373,2.4059944106513153e-05,,AB,438.0
osc,SN2011fe,,,,ic,56014.0201,15.945,0.016,0.0015206394349431612,2.2408970846201682e-05,,AB,550.0
osc,SN2011fe,,,,rc,56014.0201,16.135,0.01,0.0012765159595582488,1.1757146477791257e-05,,AB,550.0
osc,SN2011fe,,,,v,56014.0201,15.641,0.007,0.0020119919969861936,1.2971791782554447e-05,,AB,545.0
osc,SN2011fe,,,,b,56014.1903,15.528,0.011,0.002232678801439343,2.26201048728074e-05,,AB,438.0
osc,SN2011fe,,,,ic,56014.1903,15.881,0.016,0.0016129698476954003,2.3769602091214754e-05,,AB,550.0
osc,SN2011fe,,,,rc,56014.1903,16.119,0.01,0.0012954666850757684,1.1931689110103508e-05,,AB,550.0
osc,SN2011fe,,,,v,56014.1903,15.648,0.007,0.0019990619315982893,1.2888428570276292e-05,,AB,545.0
osc,SN2011fe,,,,b,56015.4885,15.519,0.011,0.0022512630789418776,2.280838914630956e-05,,AB,438.0
osc,SN2011fe,,,,ic,56015.4885,15.968,0.016,0.0014887653382795129,2.1939256799287324e-05,,AB,550.0
osc,SN2011fe,,,,rc,56015.4885,16.175,0.01,0.0012303431309414426,1.1331879010293551e-05,,AB,550.0
osc,SN2011fe,,,,v,56015.4885,15.649,0.007,0.001997221575162379,1.287656335384995e-05,,AB,545.0
osc,SN2011fe,,,,b,56016.0364,15.516,0.011,0.0022574921505263685,2.2871498202753586e-05,,AB,438.0
osc,SN2011fe,,,,ic,56016.0364,15.909,0.016,0.0015719048318197598,2.316444565346235e-05,,AB,550.0
osc,SN2011fe,,,,rc,56016.0364,16.085,0.01,0.0013366763032960284,1.2311243720511295e-05,,AB,550.0
osc,SN2011fe,,,,v,56016.0364,15.644,0.007,0.0020064403310928137,1.2935998869797783e-05,,AB,545.0
osc,SN2011fe,,,,b,56016.2437,15.547,0.011,0.0021939475908631136,2.222770447713906e-05,,AB,438.0
osc,SN2011fe,,,,ic,56016.2437,15.896,0.016,0.0015908390717236705,2.3443470924181824e-05,,AB,550.0
osc,SN2011fe,,,,rc,56016.2437,16.121,0.01,0.0012930825438031705,1.1909730357488005e-05,,AB,550.0
osc,SN2011fe,,,,v,56016.2437,15.632,0.007,0.0020287393309872848,1.3079765835085702e-05,,AB,545.0
osc,SN2011fe,,,,b,56016.9611,15.574,0.011,0.0021400614746235475,2.168176405805976e-05,,AB,438.0
osc,SN2011fe,,,,ic,56016.9611,15.89,0.016,0.0015996547093922921,2.3573382961820255e-05,,AB,550.0
osc,SN2011fe,,,,rc,56016.9611,16.146,0.01,0.0012636483915726762,1.163863179688459e-05,,AB,550.0
osc,SN2011fe,,,,v,56016.9611,15.699,0.007,0.0019073317969221242,1.2297022536362006e-05,,AB,545.0
osc,SN2011fe,,,,b,56018.1836,15.588,0.011,0.0021126436513155492,2.1403983824641855e-05,,AB,438.0
osc,SN2011fe,,,,ic,56018.1836,15.964,0.016,0.0014942602682993368,2.2020233080571756e-05,,AB,550.0
osc,SN2011fe,,,,rc,56018.1836,16.193,0.01,0.0012101138983609543,1.1145560892763383e-05,,AB,550.0
osc,SN2011fe,,,,v,56018.1836,15.696,0.007,0.0019126092371331488,1.2331047450807409e-05,,AB,545.0
osc,SN2011fe,,,,b,56019.1,15.54,0.03,0.0022081381896430236,6.101311294491464e-05,,AB,438.0
osc,SN2011fe,,,,i,56019.1,15.8,0.05,0.0017379058652234984,8.003352276581096e-05,,AB,763.0
osc,SN2011fe,,,,r,56019.1,16.26,0.06,0.0011376960464989855,6.28714069686438e-05,,AB,623.0
osc,SN2011fe,,,,v,56019.1,15.61,0.02,0.002070266472651395,3.813571774761974e-05,,AB,545.0
osc,SN2011fe,,,,b,56020.1,15.92,0.314,0.0015560596775631018,0.0004500197530611596,,AB,438.0
osc,SN2011fe,,,,i,56020.1,16.13,0.069,0.001282408089514596,8.149876350141542e-05,,AB,763.0
osc,SN2011fe,,,,r,56020.1,16.443,0.05,0.0009612276367003742,4.4266168544803574e-05,,AB,623.0
osc,SN2011fe,,,,v,56020.1,15.674,0.042,0.0019517592617446671,7.550074192426644e-05,,AB,545.0
osc,SN2011fe,,,,h,56020.483461,17.897048,,0.0002518877510709947,,,AB,550.0
osc,SN2011fe,,,,j,56020.491748,17.969296,,0.0002356719248424893,,,AB,550.0
osc,SN2011fe,,,,b,56021.95,15.65,0.02,0.0019953829129770316,3.6756311601887595e-05,,AB,438.0
osc,SN2011fe,,,,i,56021.95,15.73,0.03,0.001853643654910697,5.1218066970244444e-05,,AB,763.0
osc,SN2011fe,,,,r,56021.95,16.21,0.02,0.0011913140092937326,2.194481503099775e-05,,AB,623.0
osc,SN2011fe,,,,u,56021.95,17.17,0.11,0.0004920692756246597,4.985338066604368e-05,,AB,355.1
osc,SN2011fe,,,,v,56021.95,15.77,0.03,0.001786595554059349,4.936545947983794e-05,,AB,545.0
osc,SN2011fe,,,,b,56024.9,15.69,0.03,0.0019232079647706105,5.3140199884898715e-05,,AB,438.0
osc,SN2011fe,,,,r,56024.9,16.31,0.06,0.0010864912895524334,6.0041727527791466e-05,,AB,623.0
osc,SN2011fe,,,,v,56024.9,15.84,0.06,0.0016750441132287366,9.256635852547008e-05,,AB,545.0
osc,SN2011fe,,,,b,56027.1536,15.643,0.011,0.0020082891822280654,2.0346729627046004e-05,,AB,438.0
osc,SN2011fe,,,,ic,56027.1536,15.986,0.016,0.0014642871422962634,2.1578532772571058e-05,,AB,550.0
osc,SN2011fe,,,,rc,56027.1536,16.276,0.01,0.0011210532676858003,1.032528217050235e-05,,AB,550.0
osc,SN2011fe,,,,v,56027.1536,15.795,0.007,0.0017459276742209625,1.125641170109947e-05,,AB,545.0
osc,SN2011fe,,,,b,56028.03,15.7,0.1,0.0019055758881669233,0.0001755100253464819,,AB,438.0
osc,SN2011fe,,,,r,56028.03,16.07,0.29,0.0013552713229562589,0.0003619927952433625,,AB,623.0
osc,SN2011fe,,,,v,56028.03,15.71,0.09,0.0018881054634131934,0.00015651084578601005,,AB,545.0
osc,SN2011fe,,,,b,56029.1515,15.721,0.011,0.0018690729356704125,1.8936277709330568e-05,,AB,438.0
osc,SN2011fe,,,,ic,56029.1515,16.028,0.016,0.001408725087633391,2.0759740076232816e-05,,AB,550.0
osc,SN2011fe,,,,rc,56029.1515,16.313,0.01,0.001083493346894263,9.979342515667827e-06,,AB,550.0
osc,SN2011fe,,,,v,56029.1515,15.848,0.007,0.0016627472908939793,1.0720127951200391e-05,,AB,545.0
osc,SN2011fe,,,,b,56033.1449,15.829,0.011,0.0016921008705906276,1.7143307458042595e-05,,AB,438.0
osc,SN2011fe,,,,ic,56033.1449,16.019,0.016,0.001420450974015473,2.093253912382017e-05,,AB,550.0
osc,SN2011fe,,,,rc,56033.1449,16.365,0.01,0.0010328238281143397,9.512659001220494e-06,,AB,550.0
osc,SN2011fe,,,,v,56033.1449,15.906,0.007,0.0015762541714473678,1.0162486202244293e-05,,AB,545.0
osc,SN2011fe,,,,b,56035.041,15.784,0.011,0.001763706229708194,1.7868768160966008e-05,,AB,438.0
osc,SN2011fe,,,,ic,56035.041,16.153,0.016,0.001255527555925803,1.8502137818355215e-05,,AB,550.0
osc,SN2011fe,,,,rc,56035.041,16.437,0.01,0.0009665542814332307,8.902293919990916e-06,,AB,550.0
osc,SN2011fe,,,,v,56035.041,15.902,0.007,0.0015820720167066973,1.0199995236793233e-05,,AB,545.0
osc,SN2011fe,,,,b,56036.11,16.144,0.506,0.0012659782631642834,0.0005900005897876742,,AB,438.0
osc,SN2011fe,,,,i,56036.11,16.378,0.122,0.0010205311113414186,0.00011467315452687619,,AB,763.0
osc,SN2011fe,,,,r,56036.11,16.729,0.521,0.0007386288197601782,0.00035443748988805334,,AB,623.0
osc,SN2011fe,,,,v,56036.11,15.951,0.382,0.0015122592475162293,0.0005320657356911947,,AB,545.0
osc,SN2011fe,,,,b,56039.8357,15.887,0.011,0.001604080830794308,1.6251543479355704e-05,,AB,438.0
osc,SN2011fe,,,,ic,56039.8357,16.233,0.016,0.0011663428971310352,1.7187864116821825e-05,,AB,550.0
osc,SN2011fe,,,,rc,56039.8357,16.679,0.01,0.0007734393235840257,7.1236394272799036e-06,,AB,550.0
osc,SN2011fe,,,,v,56039.8357,16.059,0.007,0.0013690718753910484,8.826732576235925e-06,,AB,545.0
osc,SN2011fe,,,,b,56040.15,16.221,0.269,0.001179305296130402,0.0002921825055375661,,AB,438.0
osc,SN2011fe,,,,i,56040.15,16.515,0.165,0.0008995519491266444,0.0001367054639565615,,AB,763.0
osc,SN2011fe,,,,r,56040.15,16.868,0.149,0.0006498696406493947,8.918425675814215e-05,,AB,623.0
osc,SN2011fe,,,,v,56040.15,16.031,0.049,0.0014048380090396998,6.340127753065046e-05,,AB,545.0
osc,SN2011fe,,,,b,56043.8618,15.979,0.011,0.0014737582488174238,1.4931196607377646e-05,,AB,438.0
osc,SN2011fe,,,,ic,56043.8618,16.312,0.016,0.0010844917408526582,1.5981660902159956e-05,,AB,550.0
osc,SN2011fe,,,,rc,56043.8618,16.325,0.01,0.001071584070202564,9.869654023753239e-06,,AB,550.0
osc,SN2011fe,,,,v,56043.8618,16.12,0.007,0.0012942740654706916,8.344493274324522e-06,,AB,545.0
osc,SN2011fe,,,,b,56044.0877,15.902,0.011,0.0015820720167066973,1.6028563943532222e-05,,AB,438.0
osc,SN2011fe,,,,ic,56044.0877,16.304,0.016,0.0010925120830500646,1.6099853032620495e-05,,AB,550.0
osc,SN2011fe,,,,rc,56044.0877,16.623,0.01,0.0008143784050421363,7.500702302025162e-06,,AB,550.0
osc,SN2011fe,,,,v,56044.0877,16.078,0.007,0.0013453220144322845,8.673611563983797e-06,,AB,545.0
osc,SN2011fe,,,,b,56044.8375,15.971,0.011,0.0014846574055620077,1.5041620045101296e-05,,AB,438.0
osc,SN2011fe,,,,ic,56044.8375,16.248,0.016,0.0011503400726520128,1.6952037780238163e-05,,AB,550.0
osc,SN2011fe,,,,rc,56044.8375,16.691,0.01,0.0007649380227359813,7.045339552864845e-06,,AB,550.0
osc,SN2011fe,,,,v,56044.8375,16.118,0.007,0.0012966604036301046,8.359878565008102e-06,,AB,545.0
osc,SN2011fe,,,,b,56045.0485,15.974,0.011,0.0014805608078150192,1.5000115879522776e-05,,AB,438.0
osc,SN2011fe,,,,ic,56045.0485,16.166,0.016,0.0012405842091269893,1.8281924521853527e-05,,AB,550.0
osc,SN2011fe,,,,rc,56045.0485,16.637,0.01,0.0008039448341003362,7.404605562356023e-06,,AB,550.0
osc,SN2011fe,,,,v,56045.0485,16.059,0.007,0.0013690718753910484,8.826732576235925e-06,,AB,545.0
osc,SN2011fe,,,,b,56045.09,15.99,0.05,0.0014589024341924983,6.718493994208749e-05,,AB,438.0
osc,SN2011fe,,,,i,56045.09,16.43,0.19,0.0009728060187417902,0.00017023761642185969,,AB,763.0
osc,SN2011fe,,,,r,56045.09,16.83,0.07,0.000673017332461919,4.339103095749612e-05,,AB,623.0
osc,SN2011fe,,,,u,56045.09,17.33,0.18,0.00042464522887931564,7.04002877156561e-05,,AB,355.1
osc,SN2011fe,,,,v,56045.09,16.01,0.03,0.0014322744638353333,3.957520595403934e-05,,AB,545.0
osc,SN2011fe,,,,b,56045.115,15.931,0.011,0.0015403742460252336,1.560610821673044e-05,,AB,438.0
osc,SN2011fe,,,,ic,56045.115,16.237,0.016,0.0011620538366943654,1.7124658186425495e-05,,AB,550.0
osc,SN2011fe,,,,rc,56045.115,16.572,0.01,0.0008535446585971942,7.861436828362367e-06,,AB,550.0
osc,SN2011fe,,,,v,56045.115,16.1,0.007,0.0013183364168702341,8.49962898690244e-06,,AB,545.0
osc,SN2011fe,,,,b,56047.1162,15.955,0.011,0.00150669812880537,1.526492286452878e-05,,AB,438.0
osc,SN2011fe,,,,ic,56047.1162,16.255,0.016,0.0011429474128501883,1.6843095519391714e-05,,AB,550.0
osc,SN2011fe,,,,rc,56047.1162,16.688,0.01,0.0007670545473420532,7.06483346489243e-06,,AB,550.0
osc,SN2011fe,,,,v,56047.1162,16.183,0.007,0.001221310944402302,7.874082648575419e-06,,AB,545.0
osc,SN2011fe,,,,1,56048.0,18.1619,,0.00019736323218686163,,,AB,550.0
osc,SN2011fe,,,,2,56048.0,19.078,,8.488408056969399e-05,,,AB,550.0
osc,SN2011fe,,,,i1,56048.0,15.32,0.03,0.0027041217972526457,7.471764647993052e-05,,AB,550.0
osc,SN2011fe,,,,i2,56048.0,15.91,0.07,0.001570457720488114,0.00010125115101845357,,AB,550.0
osc,SN2011fe,,,,b,56048.19,16.325,0.445,0.001071584070202564,0.0004391996040570191,,AB,438.0
osc,SN2011fe,,,,i,56048.19,16.575,0.177,0.000851189482842664,0.0001387634839870835,,AB,763.0
osc,SN2011fe,,,,r,56048.19,17.028,0.157,0.0005608235587254574,8.109640107240566e-05,,AB,623.0
osc,SN2011fe,,,,v,56048.19,16.17,0.059,0.0012360221368043318,6.716668906486472e-05,,AB,545.0
osc,SN2011fe,,,,b,56048.4368,16.057,0.011,0.001371596123188625,1.3896153862195234e-05,,AB,438.0
osc,SN2011fe,,,,ic,56048.4368,16.122,0.016,0.0012918921190624253,1.903802582470163e-05,,AB,550.0
osc,SN2011fe,,,,rc,56048.4368,16.58,0.01,0.0008472786224142327,7.803724502334174e-06,,AB,550.0
osc,SN2011fe,,,,v,56048.4368,16.185,0.007,0.0012190632773161677,7.85959140334109e-06,,AB,545.0
osc,SN2011fe,,,,b,56050.118,16.021,0.011,0.0014178368150935387,1.4364635624823168e-05,,AB,438.0
osc,SN2011fe,,,,ic,56050.118,16.2,0.016,0.0012023371021032871,1.771829432356281e-05,,AB,550.0
osc,SN2011fe,,,,rc,56050.118,16.665,0.01,0.0007834769949633325,7.216089797225363e-06,,AB,550.0
osc,SN2011fe,,,,v,56050.118,16.17,0.007,0.0012360221368043318,7.968929211085645e-06,,AB,545.0
osc,SN2011fe,,,,b,56050.8483,16.091,0.011,0.001329309929852495,1.346773660516819e-05,,AB,438.0
osc,SN2011fe,,,,ic,56050.8483,16.389,0.016,0.0010102439282018369,1.48875046999379e-05,,AB,550.0
osc,SN2011fe,,,,rc,56050.8483,16.882,0.01,0.0006415437064686033,5.908835900075016e-06,,AB,550.0
osc,SN2011fe,,,,v,56050.8483,16.285,0.007,0.0011117989227730843,7.1680325527556e-06,,AB,545.0
osc,SN2011fe,,,,b,56051.0702,15.997,0.011,0.00144952679855531,1.4685698712294896e-05,,AB,438.0
osc,SN2011fe,,,,ic,56051.0702,16.329,0.016,0.0010676434719004851,1.5733375635394975e-05,,AB,550.0
osc,SN2011fe,,,,rc,56051.0702,16.673,0.01,0.0007777253390312029,7.163115088387954e-06,,AB,550.0
osc,SN2011fe,,,,v,56051.0702,16.183,0.007,0.001221310944402302,7.874082648575419e-06,,AB,545.0
osc,SN2011fe,,,,b,56051.9636,16.047,0.011,0.001384287345859707,1.402473339078616e-05,,AB,438.0
osc,SN2011fe,,,,ic,56051.9636,16.351,0.016,0.001046227783490295,1.5417782388102115e-05,,AB,550.0
osc,SN2011fe,,,,rc,56051.9636,16.811,0.01,0.0006848985533869717,6.308148796968112e-06,,AB,550.0
osc,SN2011fe,,,,v,56051.9636,16.205,0.007,0.001196812864916351,7.716137693207685e-06,,AB,545.0
osc,SN2011fe,,,,b,56052.1192,16.118,0.011,0.0012966604036301046,1.3136952030727016e-05,,AB,438.0
osc,SN2011fe,,,,ic,56052.1192,16.289,0.016,0.0011077104400593531,1.6323824298461065e-05,,AB,550.0
osc,SN2011fe,,,,rc,56052.1192,16.739,0.01,0.000731857030036826,6.740652350262766e-06,,AB,550.0
osc,SN2011fe,,,,v,56052.1192,16.204,0.007,0.001197915678087366,7.723247792477904e-06,,AB,545.0
osc,SN2011fe,,,,b,56055.08,16.519,0.992,0.0008962439745291065,0.0008188674365251859,,AB,438.0
osc,SN2011fe,,,,i,56055.08,16.97,0.85,0.0005915973894514828,0.00046314913220176033,,AB,763.0
osc,SN2011fe,,,,r,56055.08,17.185,0.202,0.00048531783205801356,9.029283692124637e-05,,AB,623.0
osc,SN2011fe,,,,v,56055.08,16.302,0.096,0.0010945264193818738,9.677722433882314e-05,,AB,545.0
osc,SN2011fe,,,,b,56056.9204,16.044,0.011,0.001388117562350853,1.4063538748126154e-05,,AB,438.0
osc,SN2011fe,,,,ic,56056.9204,16.231,0.016,0.0011684933601872262,1.7219554511549632e-05,,AB,550.0
osc,SN2011fe,,,,rc,56056.9204,16.812,0.01,0.0006842680289190947,6.302341452006106e-06,,AB,550.0
osc,SN2011fe,,,,v,56056.9204,16.146,0.007,0.0012636483915726762,8.147042257819213e-06,,AB,545.0
osc,SN2011fe,,,,b,56057.9862,16.17,0.011,0.0012360221368043318,1.2522603045991727e-05,,AB,438.0
osc,SN2011fe,,,,ic,56057.9862,16.381,0.016,0.001017715171828511,1.4997605014823704e-05,,AB,550.0
osc,SN2011fe,,,,rc,56057.9862,16.812,0.01,0.0006842680289190947,6.302341452006106e-06,,AB,550.0
osc,SN2011fe,,,,v,56057.9862,16.246,0.007,0.001152461030248944,7.43019084782178e-06,,AB,545.0
osc,SN2011fe,,,,b,56059.13,16.536,0.207,0.0008823202543560411,0.00016821792609595024,,AB,438.0
osc,SN2011fe,,,,i,56059.13,16.782,0.187,0.0007034386860157073,0.0001211556119326805,,AB,763.0
osc,SN2011fe,,,,r,56059.13,17.241,0.204,0.00046092073835233085,8.66028324484419e-05,,AB,623.0
osc,SN2011fe,,,,v,56059.13,16.362,0.109,0.001035681572115772,0.00010397487977824928,,AB,545.0
osc,SN2011fe,,,,b,56061.11,16.564,0.084,0.0008598570351555733,6.652443810617744e-05,,AB,438.0
osc,SN2011fe,,,,v,56061.11,16.437,0.104,0.0009665542814332307,9.258385676790551e-05,,AB,545.0
osc,SN2011fe,,,,b,56064.9629,16.256,0.011,0.0011418952040146827,1.1568967847912654e-05,,AB,438.0
osc,SN2011fe,,,,ic,56064.9629,16.415,0.016,0.0009863390985154713,1.4535230111225026e-05,,AB,550.0
osc,SN2011fe,,,,rc,56064.9629,16.938,0.01,0.0006092930845274464,5.611796694789037e-06,,AB,550.0
osc,SN2011fe,,,,v,56064.9629,16.39,0.007,0.0010093138875233957,6.507287112377073e-06,,AB,545.0
osc,SN2011fe,,,,b,56065.1328,16.251,0.011,0.0011471659527963192,1.1622367777236111e-05,,AB,438.0
osc,SN2011fe,,,,ic,56065.1328,16.37,0.016,0.0010280784336747523,1.5150323685172179e-05,,AB,550.0
osc,SN2011fe,,,,v,56065.1328,16.371,0.007,0.0010271319743719548,6.622164563633936e-06,,AB,545.0
osc,SN2011fe,,,,b,56066.09,16.702,0.176,0.0007572272754173872,0.0001227480486414739,,AB,438.0
osc,SN2011fe,,,,i,56066.09,16.9,0.223,0.0006309954809188986,0.0001296005342994535,,AB,763.0
osc,SN2011fe,,,,r,56066.09,17.421,0.224,0.0003905046852780197,8.056565592906876e-05,,AB,623.0
osc,SN2011fe,,,,v,56066.09,16.499,0.06,0.0009129063940507412,5.0449071701764444e-05,,AB,545.0
osc,SN2011fe,,,,b,56066.1418,16.324,0.011,0.001072571490258875,1.0866623348418173e-05,,AB,438.0
osc,SN2011fe,,,,ic,56066.1418,16.532,0.016,0.0008855768374642732,1.3050342557734698e-05,,AB,550.0
osc,SN2011fe,,,,rc,56066.1418,16.879,0.01,0.0006433188085033469,5.925185194009992e-06,,AB,550.0
osc,SN2011fe,,,,v,56066.1418,16.395,0.007,0.0010046765114489202,6.477388843921928e-06,,AB,545.0
osc,SN2011fe,,,,b,56067.1294,16.142,0.011,0.001268312430493265,1.284974810113649e-05,,AB,438.0
osc,SN2011fe,,,,v,56067.1294,16.391,0.007,0.001008384703049722,6.501296438687449e-06,,AB,545.0
osc,SN2011fe,,,,b,56070.09,16.853,0.997,0.0006589102278990233,0.0006050581111105824,,AB,438.0
osc,SN2011fe,,,,i,56070.09,17.05,0.423,0.0005495740893071868,0.0002141126350564386,,AB,763.0
osc,SN2011fe,,,,r,56070.09,17.508,0.286,0.00036043441277487155,9.494409563009593e-05,,AB,623.0
osc,SN2011fe,,,,v,56070.09,16.584,0.192,0.0008441628755552464,0.0001492805263343999,,AB,545.0
osc,SN2011fe,,,,b,56070.1393,16.293,0.011,0.001103636992160428,1.118135957939171e-05,,AB,438.0
osc,SN2011fe,,,,ic,56070.1393,16.662,0.016,0.0007856448154779949,1.1577689859249211e-05,,AB,550.0
osc,SN2011fe,,,,rc,56070.1393,16.955,0.01,0.0005998273289369553,5.524613863922678e-06,,AB,550.0
osc,SN2011fe,,,,v,56070.1393,16.49,0.007,0.0009205052057337901,5.934716381288919e-06,,AB,545.0
osc,SN2011fe,,,,b,56072.3729,16.291,0.011,0.0011056718402183382,1.1201975386932177e-05,,AB,438.0
osc,SN2011fe,,,,ic,56072.3729,16.526,0.016,0.0008904842631527498,1.3122661055240377e-05,,AB,550.0
osc,SN2011fe,,,,rc,56072.3729,17.052,0.01,0.0005485626682619652,5.052448890052158e-06,,AB,550.0
osc,SN2011fe,,,,v,56072.3729,16.476,0.007,0.0009324514935373151,6.011736945085357e-06,,AB,545.0
osc,SN2011fe,,,,ic,56073.9103,16.498,0.016,0.0009137475992422756,1.3465482244955914e-05,,AB,550.0
osc,SN2011fe,,,,rc,56073.9103,17.064,0.01,0.0005425331115343724,4.996914620298889e-06,,AB,550.0
osc,SN2011fe,,,,v,56073.9103,16.421,0.007,0.0009809034203907751,6.3241180616842784e-06,,AB,545.0
osc,SN2011fe,,,,b,56074.1456,16.288,0.011,0.001108731149059719,1.1232970390237501e-05,,AB,438.0
osc,SN2011fe,,,,ic,56074.1456,16.652,0.016,0.000792914297452348,1.1684816904547991e-05,,AB,550.0
osc,SN2011fe,,,,rc,56074.1456,17.022,0.01,0.0005639313635170469,5.193999804424635e-06,,AB,550.0
osc,SN2011fe,,,,v,56074.1456,16.432,0.007,0.0009710156932890129,6.260369529205568e-06,,AB,545.0
osc,SN2011fe,,,,b,56078.1,16.924,0.04,0.0006172004711441889,2.273850566792818e-05,,AB,438.0
osc,SN2011fe,,,,i,56078.1,17.129,0.291,0.000511006293523391,0.00013696036916115682,,AB,763.0
osc,SN2011fe,,,,r,56078.1,17.684,0.281,0.00030649701476573375,7.932466539453522e-05,,AB,623.0
osc,SN2011fe,,,,v,56078.1,16.772,0.046,0.0007099475240393439,3.0078748376162865e-05,,AB,545.0
osc,SN2011fe,,,,b,56082.08,17.064,0.07,0.0005425331115343724,3.497840234209222e-05,,AB,438.0
osc,SN2011fe,,,,i,56082.08,17.502,0.307,0.00036243176074224516,0.00010248028025615691,,AB,763.0
osc,SN2011fe,,,,r,56082.08,17.844,0.319,0.00026450034869744454,7.771280985631427e-05,,AB,623.0
osc,SN2011fe,,,,v,56082.08,16.85,0.122,0.0006607333817612832,7.424406796200926e-05,,AB,545.0
osc,SN2011fe,,,,b,56085.03,17.09,0.083,0.0005296954579059786,4.0493006324671926e-05,,AB,438.0
osc,SN2011fe,,,,i,56085.03,17.318,0.284,0.00042936461363610444,0.00011231047628168414,,AB,763.0
osc,SN2011fe,,,,r,56085.03,17.893,0.32,0.0002528286285738242,7.451640719823568e-05,,AB,623.0
osc,SN2011fe,,,,v,56085.03,16.915,0.123,0.0006223378983563092,7.050290960397569e-05,,AB,545.0
osc,SN2011fe,,,,rc,56085.3391,17.403,0.01,0.0003970326741829972,3.656806068021326e-06,,AB,550.0
osc,SN2011fe,,,,v,56085.3391,16.831,0.007,0.0006723977459650225,4.335108473981204e-06,,AB,545.0
osc,SN2011fe,,,,b,56086.1386,16.463,0.011,0.0009436832551045552,9.560808381132123e-06,,AB,438.0
osc,SN2011fe,,,,ic,56086.1386,16.53,0.016,0.0008872096336831792,1.307440433202942e-05,,AB,550.0
osc,SN2011fe,,,,rc,56086.1386,17.101,0.01,0.000524356008551494,4.829497314850115e-06,,AB,550.0
osc,SN2011fe,,,,v,56086.1386,16.592,0.007,0.0008379657128534901,5.402564604798412e-06,,AB,545.0
osc,SN2011fe,,,,b,56089.1525,16.523,0.011,0.0008929481645385657,9.046792182924742e-06,,AB,438.0
