snid,z,alpha,mu_obs,mu_qfd,mu_lcdm,residual_qfd,residual_lcdm,residual_ln_A,chi2_per_obs
1246304,0.983106,24.2951,17.4710,42.7942,44.0545,-25.3232,-26.5835,23.323492,-12.50
1276843,0.267112,23.3969,15.6167,41.6269,40.6660,-26.0102,-25.0493,23.956274,-4.24
1707017,0.377393,22.6468,17.1816,42.2137,41.5357,-25.0321,-24.3541,23.055381,-9.71
1926173,0.327418,19.0673,20.7596,41.9856,41.1753,-21.2261,-20.4157,19.549936,-12.50
1339348,0.447842,18.3618,22.2056,42.4567,41.9753,-20.2510,-19.7696,18.651891,-10.76
1308038,0.378525,20.3437,19.6886,42.2183,41.5433,-22.5297,-21.8547,20.750578,-12.55
1774096,0.197029,20.6089,17.9829,41.0411,39.9200,-23.0582,-21.9371,21.237395,-12.22
1335181,0.452314,20.5930,19.8047,42.4695,42.0010,-22.6648,-22.1962,20.875039,-11.20
1899312,0.120884,18.8504,18.8314,40.0306,38.7570,-21.1992,-19.9256,19.525171,-11.98
1253046,0.501343,22.3474,18.1234,42.5934,42.2682,-24.4700,-24.1448,22.537740,-12.20
1590122,0.779519,22.4353,18.9863,42.8746,43.4333,-23.8882,-24.4470,22.001874,-11.91
1265862,0.493189,22.1749,18.2751,42.5749,42.2255,-24.2998,-23.9504,22.380951,-11.69
1279517,0.858524,25.8957,15.4390,42.8646,43.6913,-27.4257,-28.2523,25.259976,-10.08
1366283,0.160359,21.6655,16.3886,40.6226,39.4249,-24.2340,-23.0364,22.320362,-10.98
1301952,0.628358,21.1574,19.9057,42.7956,42.8608,-22.8899,-22.9551,21.082397,-11.48
1777122,0.454291,24.2141,15.8826,42.4751,42.0123,-26.5925,-26.1296,24.492596,-11.29
1854133,0.231662,19.1416,19.9277,41.3588,40.3147,-21.4311,-20.3870,19.738814,-11.98
1916193,0.625650,21.0599,20.0022,42.7928,42.8494,-22.7906,-22.8472,20.990899,-12.45
1283924,0.548876,21.4357,19.3099,42.6871,42.5049,-23.3771,-23.1950,21.531146,-12.16
1901932,0.594377,20.9948,19.9616,42.7559,42.7142,-22.7943,-22.7526,20.994321,-11.78
1277996,0.654468,23.8037,17.1210,42.8201,42.9685,-25.6991,-25.8475,23.669741,-11.95
1324531,0.370883,19.8117,20.2219,42.1869,41.4913,-21.9650,-21.2694,20.230496,-11.48
1337629,0.270937,19.7342,19.6242,41.6530,40.7013,-22.0287,-21.0771,20.289214,-12.43
1255271,0.587609,23.6324,17.0729,42.7468,42.6840,-25.6739,-25.6111,23.646536,-12.02
1276816,0.410457,23.0434,16.9334,42.3378,41.7507,-25.4044,-24.8173,23.398340,-9.00
1246333,0.768034,25.7685,15.3352,42.8734,43.3938,-27.5382,-28.0586,25.363649,-9.42
1309672,0.942487,22.7324,19.0761,42.8237,43.9413,-23.7476,-24.8652,21.872371,-12.31
1250896,0.879715,21.7819,19.9584,42.8571,43.7566,-22.8987,-23.7982,21.090446,-12.27
1642125,0.483876,21.5440,18.9187,42.5527,42.1759,-23.6340,-23.2572,21.767758,-9.77
1281671,0.814425,22.2940,19.2349,42.8739,43.5503,-23.6390,-24.3154,21.772288,-11.20
1339217,0.331905,21.0063,18.6839,42.0084,41.2097,-23.3245,-22.5258,21.482675,-12.41
1274260,0.499840,20.5288,20.0913,42.5901,42.2604,-22.4987,-22.1690,20.722094,-10.82
1309410,0.155956,20.8117,17.2550,40.5650,39.3586,-23.3100,-22.1036,21.469330,-12.11
1247922,0.828163,25.1165,16.2068,42.8720,43.5950,-26.6652,-27.3883,24.559591,-11.52
1259599,0.328986,21.9111,17.6823,41.9936,41.1874,-24.3114,-23.5051,22.391595,-11.33
1923244,0.433745,20.4776,19.8390,42.4143,41.8927,-22.5753,-22.0537,20.792628,-11.57
1430158,0.152887,18.2505,19.9927,40.5238,39.3113,-20.5312,-19.3186,18.909897,-12.24
1291919,0.318901,19.0694,20.7000,41.9411,41.1089,-21.2411,-20.4088,19.563759,-10.67
1302738,0.677826,22.0536,19.0973,42.8378,43.0615,-23.7405,-23.9642,21.865833,-11.61
1347998,0.366970,19.5388,20.4953,42.1704,41.4643,-21.6752,-20.9690,19.963557,-11.08
1299370,0.408308,18.8577,21.4665,42.3303,41.7372,-20.8638,-20.2707,19.216287,-12.30
1367571,0.433113,24.4873,15.4823,42.4123,41.8889,-26.9301,-26.4067,24.803498,-11.18
1253639,1.320403,24.1610,18.2572,42.3601,44.8469,-24.1029,-26.5897,22.199590,-12.54
1291532,1.230419,26.9833,15.0396,42.5039,44.6573,-27.4643,-29.6177,25.295546,-11.48
1770859,0.259884,16.9700,22.5351,41.5762,40.5980,-19.0411,-18.0629,17.537530,-11.44
1325570,0.489238,26.8784,13.1508,42.5656,42.2045,-29.4148,-29.0537,27.092021,-11.73
1316989,0.553433,23.3715,17.2262,42.6948,42.5266,-25.4687,-25.3004,23.457499,-11.04
1948302,0.845607,22.1284,19.4964,42.8683,43.6508,-23.3719,-24.1544,21.526343,-11.56
1331976,0.559385,19.4250,21.5342,42.7046,42.5547,-21.1705,-21.0205,19.498710,-12.08
1881061,0.388105,22.4218,17.4867,42.2560,41.6072,-24.7693,-24.1205,22.813399,-11.93
1248469,0.363680,20.3975,19.5433,42.1563,41.4414,-22.6130,-21.8980,20.827338,-12.20
1880611,0.279560,22.9223,16.2309,41.7099,40.7792,-25.4791,-24.5484,23.467083,-8.91
1291402,0.518202,21.4296,19.1916,42.6294,42.3545,-23.4378,-23.1628,21.586967,-11.20
1251320,0.662581,22.2775,18.8048,42.8267,43.0012,-24.0219,-24.1964,22.124943,-11.60
1277202,1.442346,25.6895,16.7894,42.1395,45.0840,-25.3502,-28.2946,23.348379,-11.95
1536112,0.758883,21.2519,20.2129,42.8720,43.3618,-22.6590,-23.1489,20.869727,-12.50
1444028,0.553722,21.7625,18.9742,42.6953,42.5280,-23.7211,-23.5537,21.847900,-12.30
1290031,0.664890,20.2498,21.0139,42.8284,43.0104,-21.8145,-21.9965,20.091927,-12.32
1281248,0.488770,21.7110,18.7592,42.5645,42.2021,-23.8053,-23.4429,21.925499,-11.72
1292073,0.185680,20.1912,18.3075,40.9220,39.7766,-22.6145,-21.4691,20.828707,-11.64
1278428,1.269497,30.0000,11.8321,42.4436,44.7413,-30.6114,-32.9092,28.194160,-11.43
1292543,0.246993,20.2500,18.8634,41.4809,40.4723,-22.6176,-21.6089,20.831555,-11.93
1290568,0.449453,21.2940,19.0298,42.4613,41.9846,-23.4315,-22.9548,21.581246,-12.42
1778075,0.361507,17.7120,22.4461,42.1469,41.4261,-19.7008,-18.9800,18.145117,-11.78
1310439,0.569504,21.1512,19.6989,42.7206,42.6017,-23.0217,-22.9028,21.203766,-12.24
1580019,0.638051,18.8360,22.4594,42.8053,42.9013,-20.3459,-20.4419,18.739226,-10.77
1295794,0.670976,20.9610,20.2615,42.8330,43.0345,-22.5715,-22.7730,20.789125,-12.26
1407075,0.142878,21.8868,15.8977,40.3827,39.1506,-24.4851,-23.2530,22.551609,-9.92
1330642,0.633914,22.4451,18.5268,42.8013,42.8841,-24.2745,-24.3573,22.357607,-12.42
1371123,0.970345,21.1388,20.8696,42.8041,44.0194,-21.9345,-23.1499,20.202423,-10.07
1249905,0.325713,21.8971,17.6758,41.9769,41.1621,-24.3011,-23.4864,22.382147,-12.05
1322912,0.658308,21.3123,19.8387,42.8233,42.9840,-22.9846,-23.1453,21.169575,-10.06
1266541,0.643506,21.5732,19.5060,42.8104,42.9238,-23.3044,-23.4178,21.464191,-10.17
1311214,0.795120,21.6002,19.9361,42.8750,43.4862,-22.9389,-23.5501,21.127531,-11.80
1254274,0.309678,18.8937,20.8270,41.8908,41.0351,-21.0638,-20.2080,19.400456,-11.43
1370388,0.338071,20.1627,19.6397,42.0389,41.2562,-22.3992,-21.6165,20.630396,-12.18
1333866,0.722139,23.6760,17.4733,42.8614,43.2297,-25.3881,-25.7564,23.383342,-12.02
1283205,0.373951,19.0549,21.0615,42.1996,41.5123,-21.1381,-20.4508,19.468928,-12.23
1334551,0.079102,19.8643,16.8096,39.1209,37.7753,-22.3113,-20.9656,20.549453,-4.78
1334654,0.302588,19.4080,20.2183,41.8506,40.9770,-21.6323,-20.7587,19.924083,-11.66
1299588,0.415950,19.9411,20.3305,42.3566,41.7848,-22.0261,-21.4543,20.286787,-11.75
1251154,0.731772,21.4205,19.9509,42.8649,43.2649,-22.9140,-23.3140,21.104614,-12.37
1248031,0.588861,22.7265,18.0611,42.7485,42.6896,-24.6874,-24.6285,22.737919,-11.10
1257335,0.484105,21.5767,18.8841,42.5533,42.1771,-23.6691,-23.2930,21.800079,-12.18
1307780,0.962209,21.2284,20.7540,42.8101,43.9969,-22.0561,-23.2429,20.314438,-10.11
1253835,0.868887,21.0995,20.6724,42.8612,43.7234,-22.1887,-23.0510,20.436577,-10.04
1948060,0.360020,22.0629,17.7132,42.1404,41.4157,-24.4272,-23.7025,22.498304,-11.90
1283243,0.747412,24.1539,17.0291,42.8695,43.3212,-25.8404,-26.2921,23.799912,-11.82
1255382,0.580551,22.5985,18.1692,42.7369,42.6522,-24.5677,-24.4830,22.627717,-12.22
1881380,0.244046,20.5421,18.5201,41.4582,40.4427,-22.9381,-21.9226,21.126796,-12.25
1323970,0.172050,21.1585,17.0918,40.7671,39.5933,-23.6754,-22.5015,21.805816,-11.28
1431137,0.615431,22.0403,18.9020,42.7816,42.8060,-23.8796,-23.9039,21.993904,-12.19
1300191,0.237199,20.4643,18.5428,41.4041,40.3727,-22.8613,-21.8299,21.056003,-11.91
1302706,1.057697,23.8920,18.0675,42.7252,44.2509,-24.6577,-26.1834,22.710596,-11.18
1304501,0.518816,20.7420,19.9408,42.6306,42.3575,-22.6899,-22.4168,20.898125,-11.75
1501097,0.435868,22.9724,17.1408,42.4209,41.9053,-25.2800,-24.7645,23.283777,-12.11
1368164,0.758586,23.7121,17.5410,42.8719,43.3608,-25.3309,-25.8198,23.330637,-10.08
1319998,0.309419,17.5725,22.2597,41.8894,41.0330,-19.6296,-18.7733,18.079575,-12.24
1432082,0.114345,20.8205,16.5716,39.9124,38.6270,-23.3408,-22.0553,21.497632,-10.54
1551058,0.207827,15.4837,23.6634,41.1471,40.0495,-17.4837,-16.3861,16.103074,-12.33
1337703,0.532253,22.7611,17.8041,42.6570,42.4244,-24.8529,-24.6203,22.890403,-12.11
1252554,0.325791,18.5334,21.3284,41.9773,41.1627,-20.6489,-19.8343,19.018320,-11.88
1590115,0.618395,27.2220,13.2865,42.7849,42.8186,-29.4984,-29.5321,27.169057,-10.37
1295624,0.336223,21.5712,18.0986,42.0298,41.2423,-23.9312,-23.1437,22.041470,-12.06
1552143,0.759915,25.6603,15.4295,42.8721,43.3654,-27.4426,-27.9359,25.275580,-11.56
1259330,0.602432,21.6164,19.3159,42.7662,42.7497,-23.4502,-23.4337,21.598445,-11.73
1252595,0.813295,19.6315,22.1227,42.8740,43.5466,-20.7513,-21.4239,19.112685,-11.96
1327117,0.552401,19.9438,20.9436,42.6931,42.5217,-21.7494,-21.5781,20.031972,-11.48
1290779,0.389501,23.8683,15.9239,42.2614,41.6164,-26.3375,-25.6925,24.257723,-9.79
1770653,1.376612,27.0485,15.2126,42.2618,44.9588,-27.0493,-29.7462,24.913284,-12.16
1322975,0.846339,20.9296,20.7997,42.8681,43.6531,-22.0684,-22.8533,20.325725,-12.15
1263876,0.786908,22.3860,19.0604,42.8749,43.4585,-23.8145,-24.3981,21.933969,-10.84
1295968,1.075808,24.8117,17.1058,42.7058,44.2965,-25.6000,-27.1907,23.578480,-12.21
1253148,0.438684,21.8181,18.4082,42.4295,41.9219,-24.0213,-23.5137,22.124448,-11.80
1339371,0.635811,20.7017,20.4262,42.8031,42.8920,-22.3770,-22.4659,20.609953,-10.79
1246326,0.525229,23.9072,16.5308,42.6435,42.3896,-26.1126,-25.8588,24.050603,-10.45
1923415,0.361607,22.0383,17.7495,42.1473,41.4268,-24.3979,-23.6774,22.471277,-12.15
1266420,0.102904,15.2160,22.4277,39.6873,38.3816,-17.2596,-15.9539,15.896674,-11.93
1250445,0.592873,22.2170,18.6291,42.7539,42.7075,-24.1248,-24.0784,22.219764,-12.04
1574017,0.532871,21.8603,18.7846,42.6582,42.4274,-23.8736,-23.6428,21.988368,-12.17
1366190,0.503187,18.5959,22.2045,42.5975,42.2777,-20.3930,-20.0733,18.782678,-11.45
1334588,0.052359,21.0972,14.5750,38.2253,36.8384,-23.6502,-22.2633,21.782672,-9.36
1296464,0.828081,26.0517,15.1911,42.8720,43.5947,-27.6809,-28.4036,25.495054,-10.13
1280716,0.296273,23.5998,15.6214,41.8136,40.9242,-26.1922,-25.3028,24.123914,-10.79
1249128,0.322228,22.5931,16.8967,41.9587,41.1350,-25.0620,-24.2383,23.082987,-11.31
1280808,0.743346,20.1269,21.3895,42.8685,43.3067,-21.4789,-21.9172,19.782813,-11.21
1257419,0.403606,22.2866,17.7185,42.3136,41.7075,-24.5951,-23.9890,22.652924,-11.84
1922405,0.516186,21.8740,18.7007,42.6252,42.3443,-23.9246,-23.6436,22.035348,-12.30
1256823,0.440839,22.5783,17.5934,42.4360,41.9346,-24.8426,-24.3412,22.880870,-12.22
1261500,0.680906,24.3979,16.5618,42.8398,43.0735,-26.2780,-26.5117,24.202959,-10.17
1780088,0.164398,20.3713,17.8477,40.6738,39.4844,-22.8261,-21.6367,21.023660,-12.10
1777182,0.136844,20.3927,17.4261,40.2923,39.0486,-22.8663,-21.6226,21.060609,-11.76
1260573,0.243520,19.3628,19.7959,41.4541,40.4374,-21.6583,-20.6415,19.948012,-11.44
1336953,0.600132,21.2475,19.7081,42.7633,42.7396,-23.0552,-23.0315,21.234593,-12.26
1773077,1.073472,24.8997,17.0055,42.7084,44.2906,-25.7029,-27.2852,23.673266,-12.41
1335671,0.524271,22.4897,18.0660,42.6416,42.3849,-24.5756,-24.3189,22.634959,-12.28
1251582,0.633380,21.2310,19.8432,42.8007,42.8819,-22.9576,-23.0387,21.144693,-12.18
1389090,0.763690,24.2556,16.9655,42.8728,43.3786,-25.9073,-26.4131,23.861464,-10.78
1299640,0.263836,20.0292,19.2463,41.6041,40.6354,-22.3578,-21.3890,20.592298,-11.96
1282154,0.737768,25.8329,15.1779,42.8669,43.2866,-27.6889,-28.1087,25.502461,-10.58
1935216,0.611302,21.1712,19.8310,42.7768,42.7882,-22.9458,-22.9572,21.133868,-11.74
1891055,0.706520,21.9047,19.3489,42.8545,43.1715,-23.5056,-23.8226,21.649431,-11.93
1292990,1.258107,25.4631,16.7384,42.4615,44.7171,-25.7231,-27.9786,23.691805,-12.05
1325129,0.407213,22.0791,17.9631,42.3264,41.7303,-24.3634,-23.7672,22.439476,-10.92
1282604,1.476032,26.1266,16.3649,42.0740,45.1459,-25.7091,-28.7810,23.678914,-12.32
1259720,0.679847,19.4385,21.9430,42.8391,43.0694,-20.8961,-21.1263,19.246030,-12.37
1577069,0.491708,19.6610,20.9979,42.5714,42.2176,-21.5735,-21.2198,19.869943,-11.40
1292706,0.449146,24.5877,15.4522,42.4605,41.9828,-27.0082,-26.5306,24.875510,-10.85
1461053,0.554257,23.3771,17.2233,42.6962,42.5305,-25.4729,-25.3072,23.461427,-12.41
1295527,0.884910,21.8077,19.9432,42.8549,43.7724,-22.9117,-23.8292,21.102501,-12.28
1332179,0.923700,19.3176,22.7400,42.8353,43.8873,-20.0954,-21.1474,18.508532,-10.79
1655229,0.350664,22.4715,17.2124,42.0984,41.3488,-24.8860,-24.1364,22.920869,-10.25
1942025,0.390855,20.7588,19.3075,42.2665,41.6252,-22.9590,-22.3177,21.146023,-11.59
1397029,0.359418,20.8363,19.0414,42.1378,41.4114,-23.0964,-22.3700,21.272551,-12.21
1904300,0.910821,20.7829,21.1185,42.8425,43.8497,-21.7240,-22.7312,20.008560,-12.00
1307783,0.740609,20.7950,20.6561,42.8677,43.2969,-22.2116,-22.6408,20.457633,-12.32
1501131,0.852393,21.2761,20.4391,42.8665,43.6721,-22.4274,-23.2331,20.656394,-12.28
1906602,0.341391,20.0018,19.8357,42.0549,41.2809,-22.2192,-21.4452,20.464651,-12.50
1852058,0.378994,22.6198,17.2201,42.2202,41.5465,-25.0001,-24.3264,23.025932,-11.84
1320501,0.336825,22.4984,17.0958,42.0328,41.2468,-24.9370,-24.1511,22.967826,-10.87
1322954,0.543270,20.7830,19.9963,42.6772,42.4780,-22.6809,-22.4817,20.889894,-12.32
1309740,0.309905,18.0612,21.7325,41.8921,41.0369,-20.1596,-19.3044,18.567660,-11.49
1279001,0.362330,20.1268,19.8292,42.1505,41.4319,-22.3213,-21.6027,20.558682,-10.12
1252225,0.519558,19.7553,21.0152,42.6321,42.3613,-21.6169,-21.3460,19.909897,-12.40
1296161,0.862427,21.3501,20.3841,42.8634,43.7035,-22.4792,-23.3193,20.704142,-12.10
1256819,0.585760,21.9049,18.9417,42.7443,42.6757,-23.8026,-23.7341,21.922999,-12.34
1279401,0.320690,20.0204,19.6796,41.9506,41.1230,-22.2711,-21.4434,20.512404,-12.38
1248054,0.326949,22.2332,17.3191,41.9832,41.1717,-24.6642,-23.8526,22.716526,-9.74
1770793,0.705447,22.2703,18.9487,42.8540,43.1675,-23.9053,-24.2188,22.017556,-12.45
1890041,0.652581,22.7968,18.2080,42.8185,42.9609,-24.6105,-24.7529,22.667110,-12.02
1773326,0.441633,19.8748,20.5326,42.4384,41.9392,-21.9058,-21.4066,20.175960,-11.43
1318051,0.874829,23.1272,18.4857,42.8590,43.7417,-24.3733,-25.2560,22.448657,-12.39
1324044,0.440742,21.0441,19.2587,42.4357,41.9340,-23.1770,-22.6753,21.346821,-11.86
1304831,0.569670,24.2187,16.3691,42.7209,42.6025,-26.3518,-26.2334,24.270870,-11.79
1315241,0.114507,17.2216,20.4821,39.9154,38.6303,-19.4333,-18.1482,17.898726,-11.37
1329558,0.213330,18.4755,20.4718,41.1986,40.1131,-20.7268,-19.6414,19.090079,-10.05
1339149,0.468791,22.1962,18.1417,42.5146,42.0936,-24.3729,-23.9520,22.448244,-12.17
1258247,0.195238,18.7722,19.9573,41.0229,39.8979,-21.0656,-19.9406,19.402138,-12.01
1892130,0.796157,22.0437,19.4574,42.8750,43.4897,-23.4176,-24.0323,21.568424,-12.50
1928108,0.650796,20.1977,21.0239,42.8169,42.9536,-21.7931,-21.9298,20.072153,-12.17
1385053,0.702663,19.7013,21.7294,42.8526,43.1570,-21.1231,-21.4275,19.455122,-11.98
1292976,0.324580,19.1850,20.6128,41.9710,41.1533,-21.3582,-20.5405,19.671591,-12.14
1247315,0.687987,22.1033,19.0757,42.8443,43.1009,-23.7687,-24.0253,21.891748,-11.12
1904092,0.367981,22.2329,17.5761,42.1747,41.4713,-24.5986,-23.8952,22.656134,-11.71
1257899,0.200099,19.5079,19.2118,41.0720,39.9575,-21.8601,-20.7456,20.133926,-12.26
1246275,0.246050,21.8178,17.1528,41.4737,40.4629,-24.3209,-23.3101,22.400363,-10.30
1909346,0.434481,20.5597,19.7535,42.4166,41.8971,-22.6631,-22.1435,20.873449,-12.10
1317526,0.431600,22.1907,17.9682,42.4076,41.8799,-24.4394,-23.9117,22.509515,-11.61
1313230,0.217924,22.5071,16.1408,41.2403,40.1651,-25.0995,-24.0243,23.117492,-7.62
1250693,0.739485,23.6379,17.5662,42.8674,43.2928,-25.3012,-25.7266,23.303221,-12.35
1325139,0.515092,24.7554,15.5677,42.6230,42.3387,-27.0553,-26.7711,24.918865,-10.90
1300954,0.597599,22.5059,18.3327,42.7601,42.7284,-24.4274,-24.3958,22.498469,-11.63
1780287,0.524942,22.9936,17.5216,42.6429,42.3882,-25.1213,-24.8666,23.137580,-11.74
1273056,1.200996,24.0166,18.2081,42.5470,44.5923,-24.3388,-26.3841,22.416900,-11.48
1366626,0.287880,21.1897,18.1757,41.7626,40.8523,-23.5869,-22.6766,21.724350,-11.91
1279478,0.264378,21.6103,17.5341,41.6079,40.6405,-24.0738,-23.1064,22.172809,-10.41
1291101,0.505283,23.8722,16.4848,42.6021,42.2886,-26.1173,-25.8038,24.054916,-10.35
1273117,0.213838,22.2900,16.3354,41.2032,40.1189,-24.8678,-23.7835,22.904121,-8.00
1298246,0.609456,21.6087,19.3494,42.7747,42.7802,-23.4252,-23.4308,21.575437,-12.12
1303910,0.684555,21.1160,20.1367,42.8422,43.0877,-22.7055,-22.9510,20.912541,-11.48
1408024,0.402283,22.6559,17.3103,42.3089,41.6991,-24.9985,-24.3887,23.024492,-12.16
1280332,0.492186,19.5150,21.1586,42.5725,42.2202,-21.4139,-21.0616,19.722943,-11.80
1777165,0.432243,22.5784,17.5506,42.4096,41.8838,-24.8591,-24.3332,22.896039,-12.40
1314369,0.663860,20.4246,20.8207,42.8277,43.0063,-22.0069,-22.1855,20.269109,-12.24
1862232,0.222790,18.5872,20.4448,41.2833,40.2191,-20.8385,-19.7743,19.193007,-10.74
1366692,0.998208,26.9009,14.6748,42.7817,44.0954,-28.1068,-29.4206,25.887345,-12.42
1291639,0.101561,18.5370,18.7934,39.6591,38.3511,-20.8657,-19.5577,19.218056,-9.12
1618042,0.428931,21.7937,18.3858,42.3992,41.8639,-24.0134,-23.4782,22.117163,-12.42
1878148,0.224535,22.9244,15.7527,41.2985,40.2382,-25.5458,-24.4855,23.528547,-10.28
1250533,0.487510,22.2520,18.1661,42.5615,42.1953,-24.3953,-24.0292,22.468932,-10.83
1372200,0.345434,17.2800,22.8164,42.0741,41.3107,-19.2577,-18.4943,17.737022,-12.19
1254679,0.635421,23.4637,17.4260,42.8027,42.8904,-25.3767,-25.4644,23.372828,-11.63
1303118,0.588381,22.0545,18.7890,42.7479,42.6875,-23.9589,-23.8985,22.066939,-11.73
1951042,0.365914,18.5650,21.5463,42.1659,41.4570,-20.6196,-19.9107,18.991380,-10.72
1296345,0.346534,22.0083,17.6896,42.0793,41.3188,-24.3896,-23.6291,22.463672,-10.42
1332632,0.623196,21.8268,19.1610,42.7902,42.8391,-23.6292,-23.6781,21.763290,-12.00
1430077,0.768235,21.4336,20.0422,42.8734,43.3945,-22.8312,-23.3522,21.028292,-10.77
1283045,0.844844,21.3981,20.2873,42.8685,43.6483,-22.5812,-23.3611,20.798061,-12.24
1368350,0.222657,20.3102,18.5727,41.2822,40.2176,-22.7094,-21.6449,20.916146,-11.73
1470039,0.763612,21.5634,19.8883,42.8728,43.3784,-22.9845,-23.4901,21.169514,-11.17
1292040,0.168966,21.0429,17.1781,40.7301,39.5499,-23.5520,-22.3719,21.692235,-11.66
1302675,1.028360,21.7549,20.3267,42.7545,44.1753,-22.4278,-23.8486,20.656749,-11.85
1579146,0.803248,21.6400,19.9150,42.8748,43.5134,-22.9598,-23.5984,21.146730,-12.34
1253243,0.577288,21.6608,19.1751,42.7322,42.6374,-23.5571,-23.4623,21.696925,-12.06
1625037,0.318634,22.1255,17.3801,41.9397,41.1068,-24.5596,-23.7267,22.620260,-11.66
1309195,0.237068,19.6805,19.3925,41.4030,40.3713,-22.0105,-20.9788,20.272402,-12.21
1335019,1.154003,24.9624,17.0945,42.6114,44.4850,-25.5170,-27.3905,23.501998,-12.08
1302073,0.588447,21.5431,19.3445,42.7480,42.6878,-23.4034,-23.3433,21.555362,-12.10
1295417,0.627528,21.6459,19.3724,42.7948,42.8574,-23.4223,-23.4849,21.572756,-11.93
1338170,0.386761,22.1032,17.8250,42.2508,41.5983,-24.4258,-23.7733,22.497011,-11.93
1255629,0.686895,25.5013,15.3828,42.8437,43.0967,-27.4608,-27.7139,25.292375,-11.68
1285030,0.987275,19.7977,22.3632,42.7908,44.0659,-20.4276,-21.7027,18.814500,-10.68
1951078,0.268693,19.3987,19.9705,41.6377,40.6806,-21.6672,-20.7101,19.956225,-11.15
1307277,0.411135,25.1115,14.6915,42.3401,41.7549,-27.6487,-27.0634,25.465354,-11.09
1343218,0.875537,20.6177,21.2120,42.8587,43.7438,-21.6467,-22.5318,19.937334,-12.00
1294667,0.628184,21.2289,19.8276,42.7955,42.8601,-22.9679,-23.0326,21.154211,-12.21
1247480,1.336898,26.2035,16.0665,42.3319,44.8802,-26.2654,-28.8137,24.191292,-12.39
1258071,0.400658,20.5047,19.6373,42.3030,41.6887,-22.6657,-22.0514,20.875895,-12.01
1776112,0.196405,20.6811,17.8976,41.0348,39.9123,-23.1372,-22.0147,21.310123,-12.04
1302623,0.343352,20.4334,19.3795,42.0642,41.2954,-22.6848,-21.9159,20.893428,-12.20
1924103,0.463803,22.0230,18.3066,42.5013,42.0659,-24.1947,-23.7593,22.284165,-12.06
1922071,0.202486,20.6690,17.9770,41.0955,39.9863,-23.1186,-22.0093,21.292992,-11.82
1296919,0.676982,21.3469,19.8619,42.8372,43.0582,-22.9753,-23.1963,21.161053,-12.21
1259323,0.567198,24.4229,16.1379,42.7170,42.5911,-26.5791,-26.4531,24.480269,-10.99
1291097,0.745620,23.0896,18.1794,42.8691,43.3148,-24.6896,-25.1354,22.739969,-11.75
1317611,0.801222,20.2666,21.4007,42.8749,43.5066,-21.4742,-22.1060,19.778457,-11.68
1876263,0.646389,27.1539,13.4565,42.8131,42.9357,-29.3565,-29.4791,27.038345,-10.94
1248274,0.168786,21.1286,17.0826,40.7279,39.5474,-23.6453,-22.4647,21.778108,-6.54
1262267,0.562148,22.0378,18.7080,42.7091,42.5676,-24.0011,-23.8595,22.105788,-11.89
1301751,0.198356,20.1033,18.5464,41.0545,39.9363,-22.5081,-21.3899,20.730756,-11.82
1791116,0.311926,22.5875,16.8323,41.9033,41.0533,-25.0710,-24.2210,23.091229,-11.12
1266024,0.384907,22.4210,17.4695,42.2436,41.5860,-24.7741,-24.1165,22.817794,-11.34
1814082,0.648492,22.2153,18.8257,42.8149,42.9442,-23.9893,-24.1186,22.094937,-11.14
1250940,1.022635,22.2506,19.7764,42.7599,44.1603,-22.9835,-24.3839,21.168559,-11.70
1549078,0.605582,21.7025,19.2337,42.7700,42.7634,-23.5363,-23.5297,21.677728,-11.99
1433145,0.588511,21.6007,19.2822,42.7480,42.6881,-23.4658,-23.4059,21.612846,-10.76
1861220,0.518486,20.6337,20.0570,42.6300,42.3559,-22.5729,-22.2988,20.790434,-11.16
1328113,0.342845,22.4320,17.2064,42.0618,41.2917,-24.8555,-24.0853,22.892729,-10.28
1277227,0.464834,21.7186,18.6419,42.5041,42.0717,-23.8622,-23.4298,21.977910,-11.71
1267500,0.818432,25.4755,15.7913,42.8734,43.5634,-27.0822,-27.7722,24.943607,-11.47
1500076,0.598922,22.8878,17.9228,42.7617,42.7343,-24.8390,-24.8115,22.877552,-11.74
1292839,0.293223,20.0305,19.4742,41.7953,40.8983,-22.3211,-21.4241,20.558521,-11.06
1931019,0.895463,20.7102,21.1605,42.8502,43.8041,-21.6897,-22.6436,19.976964,-11.16
1770844,1.124178,21.7449,20.5310,42.6494,44.4146,-22.1185,-23.8837,20.371855,-11.52
