snid,z,alpha,mu_obs,mu_qfd,mu_lcdm,residual_qfd,residual_lcdm,residual_alpha,chi2_per_obs
1292571,0.792463,25.1963,19.3768,43.3476,43.4773,-23.9708,-24.1004,22.077921,13.83
1281585,0.552710,21.1134,23.0274,43.6165,42.5232,-20.5891,-19.4958,18.963281,0.95
1249616,1.064922,25.8736,19.2832,42.7245,44.2692,-23.4413,-24.9860,21.590218,4.60
1260616,0.231737,19.5211,22.8686,43.0720,40.3155,-20.2034,-17.4469,18.607987,0.69
1447077,0.110379,20.2118,20.5082,41.9705,38.5446,-21.4622,-18.0364,19.767438,1.45
1898058,0.521841,22.0655,21.8689,43.6233,42.3727,-21.7545,-20.5039,20.036609,0.73
1308074,0.567061,20.4356,23.8190,43.6107,42.5904,-19.7918,-18.7715,18.228882,0.84
1250788,0.256980,20.1044,22.4599,43.1918,40.5702,-20.7319,-18.1103,19.094797,0.68
1646042,0.596231,20.9933,23.3223,43.5942,42.7224,-20.2719,-19.4001,18.671133,1.67
1628059,0.457677,19.7867,24.0582,43.6097,42.0315,-19.5515,-17.9733,18.007608,0.55
1279431,0.325766,19.2474,23.9054,43.4217,41.1625,-19.5163,-17.2572,17.975199,0.83
1295422,0.287003,20.2758,22.5138,43.3073,40.8447,-20.7935,-18.3310,19.151543,0.44
1335573,0.081378,19.9859,20.0916,41.4328,37.8403,-21.3411,-17.7486,19.655891,27.01
1934253,0.537394,21.7333,22.2933,43.6209,42.4495,-21.3276,-20.1562,19.643427,0.49
1281358,1.035578,24.5779,20.6293,42.8037,44.1941,-22.1744,-23.5648,20.423421,0.76
1260282,0.494119,23.1180,20.6076,43.6223,42.2304,-23.0148,-21.6228,21.197369,1.59
1303658,0.667884,22.1571,22.3052,43.5293,43.0223,-21.2241,-20.7170,19.548112,0.76
1314709,0.659878,21.4434,23.0539,43.5382,42.9903,-20.4843,-19.9364,18.866705,0.75
1256869,0.140041,16.8591,24.6652,42.3616,39.1032,-17.6964,-14.4380,16.298984,0.57
1306067,0.722202,22.5653,22.0318,43.4599,43.2299,-21.4281,-21.1981,19.736012,0.74
1260889,0.528846,22.0974,21.8631,43.6225,42.4076,-21.7593,-20.5445,20.041101,0.77
1716024,0.461311,23.0333,20.5504,43.6116,42.0520,-23.0612,-21.5016,21.240148,1.38
1470031,0.272621,22.6262,19.8502,43.2552,40.7167,-23.4050,-20.8665,21.556843,13.03
1340125,0.651338,20.9214,23.5924,43.5472,42.9558,-19.9547,-19.3634,18.378995,2.06
1292101,0.502437,23.9706,19.7181,43.6234,42.2739,-23.9053,-22.5558,22.017597,2.25
1290394,0.571529,21.9972,22.1405,43.6086,42.6111,-21.4681,-20.4706,19.772886,1.66
1262803,0.613427,20.0755,24.3806,43.5817,42.7974,-19.2011,-18.4168,17.684869,0.73
1262080,1.076642,24.6288,20.6584,42.6921,44.2986,-22.0337,-23.6401,20.293777,0.87
1337007,0.481057,21.6359,22.1586,43.6194,42.1607,-21.4607,-20.0021,19.766076,0.58
1251553,0.292754,19.6889,23.1941,43.3265,40.8943,-20.1325,-17.7002,18.542673,1.01
1255062,0.965084,24.6974,20.3465,42.9831,44.0049,-22.6366,-23.6584,20.849122,1.13
1307549,0.360930,17.9302,25.5582,43.4983,41.4221,-17.9401,-15.8639,16.523467,1.03
1385187,0.522121,22.7814,21.0927,43.6233,42.3741,-22.5306,-21.2814,20.751405,0.94
1343759,0.506165,22.5919,21.2311,43.6236,42.2931,-22.3926,-21.0621,20.624314,0.92
1293275,0.301789,19.5301,23.4325,43.3551,40.9704,-19.9226,-17.5379,18.349419,0.89
1281668,0.306969,22.4007,20.3527,43.3706,41.0130,-23.0179,-20.6603,21.200251,8.05
1915087,0.561042,21.7368,22.3831,43.6134,42.5624,-21.2303,-20.1794,19.553831,1.13
1645156,0.227259,21.0002,21.2204,43.0482,40.2677,-21.8278,-19.0472,20.104138,3.64
1246543,0.768182,21.2985,23.5413,43.3891,43.3943,-19.8478,-19.8530,18.280524,1.50
1277950,0.485533,20.9987,22.8705,43.6206,42.1848,-20.7501,-19.3143,19.111551,0.71
1896164,0.420683,22.9061,20.4883,43.5818,41.8139,-23.0935,-21.3256,21.269919,1.77
1317565,0.534886,21.0944,22.9768,43.6214,42.4373,-20.6446,-19.4604,19.014351,0.60
1847216,0.479053,21.5790,22.2113,43.6188,42.1499,-21.4074,-19.9385,19.716980,1.14
1367140,0.290974,21.7761,20.9146,43.3207,40.8790,-22.4061,-19.9644,20.636750,2.59
1370330,0.529474,25.1618,18.5386,43.6224,42.4107,-25.0838,-23.8721,23.103013,5.62
1309551,0.651349,20.6313,23.9074,43.5472,42.9559,-19.6397,-19.0485,18.088857,1.38
1262736,0.529291,21.3909,22.6321,43.6224,42.4098,-20.9903,-19.7777,19.332810,0.62
1248113,0.555480,20.3992,23.8137,43.6155,42.5363,-19.8019,-18.7226,18.238180,0.83
1249182,0.560172,23.3109,20.6706,43.6137,42.5583,-22.9431,-21.8878,21.131406,0.75
1342707,0.652434,21.8595,22.5775,43.5460,42.9603,-20.9685,-20.3827,19.312698,0.66
1290317,0.544067,22.7218,21.2469,43.6192,42.4819,-22.3724,-21.2350,20.605714,0.78
1295256,0.442457,22.2193,21.3436,43.6002,41.9440,-22.2566,-20.6005,20.499092,1.32
1851026,0.502336,24.5644,19.0729,43.6234,42.2733,-24.5504,-23.2004,22.611780,1.32
1256941,0.335705,24.5171,18.2491,43.4457,41.2384,-25.1966,-22.9893,23.206942,5.89
1314581,0.574502,21.3623,22.8411,43.6071,42.6247,-20.7660,-19.7836,19.126234,1.53
1250023,0.897076,25.0475,19.8076,43.1403,43.8089,-23.3327,-24.0013,21.490233,2.27
1294659,0.898102,22.4272,22.6551,43.1381,43.8120,-20.4830,-21.1569,18.865502,0.43
1255412,0.372024,21.7492,21.4774,43.5179,41.4991,-22.0405,-20.0217,20.300033,0.78
1397042,0.591339,25.2853,18.6445,43.5974,42.7007,-24.9529,-24.0562,22.982465,2.58
1457045,0.288476,21.3590,21.3488,43.3123,40.8575,-21.9635,-19.5087,20.229115,1.95
1320223,0.143407,20.8156,20.4210,42.3990,39.1594,-21.9779,-18.7383,20.242421,1.33
1249610,0.796202,24.1469,20.5264,43.3410,43.4899,-22.8146,-22.9634,21.013033,0.67
1248928,0.659595,21.9198,22.5357,43.5385,42.9892,-21.0027,-20.4535,19.344230,0.65
1776310,0.593712,22.8878,21.2562,43.5959,42.7112,-22.3397,-21.4550,20.575596,2.12
1337830,0.417268,25.3422,17.8256,43.5784,41.7930,-25.7528,-23.9674,23.719195,1.44
1250435,0.492923,22.0541,21.7575,43.6221,42.2241,-21.8647,-20.4666,20.138117,0.69
1370247,0.668819,22.4502,21.9901,43.5283,43.0260,-21.5382,-21.0359,19.837412,0.90
1335868,0.619415,22.2634,22.0262,43.5768,42.8230,-21.5507,-20.7968,19.848903,0.70
1279384,0.683134,23.5900,20.7985,43.5115,43.0821,-22.7130,-22.2836,20.919414,3.03
1279369,0.292969,17.6348,25.4258,43.3272,40.8961,-17.9014,-15.4703,16.487804,0.55
1289976,0.336175,20.6577,22.4425,43.4468,41.2419,-21.0043,-18.7994,19.345677,0.66
1254764,0.702925,20.7751,23.9168,43.4863,43.1580,-19.5696,-19.2412,18.024233,2.00
1879188,0.647274,21.8748,22.5437,43.5513,42.9393,-21.0076,-20.3956,19.348714,0.63
1248841,0.975315,21.8342,23.4780,42.9581,44.0332,-19.4801,-20.5552,17.941844,0.44
1927191,0.265151,18.5236,24.2441,43.2259,40.6477,-18.9817,-16.4036,17.482825,2.13
1304074,0.411996,20.1570,23.4278,43.5728,41.7603,-20.1451,-18.3325,18.554290,0.49
1643338,0.567880,20.8493,23.3729,43.6104,42.5942,-20.2375,-19.2213,18.639383,0.61
1366358,0.269885,18.2470,24.5829,43.2447,40.6916,-18.6618,-16.1087,17.188121,0.44
1297063,0.435155,21.7623,21.8036,43.5947,41.9011,-21.7911,-20.0975,20.070334,0.73
1249289,0.637128,22.1322,22.2299,43.5612,42.8975,-21.3313,-20.6676,19.646834,0.97
1330964,0.450854,24.6062,18.7928,43.6057,41.9926,-24.8130,-23.1998,22.853580,1.76
1249083,0.804703,21.6003,23.3144,43.3258,43.5182,-20.0113,-20.2038,18.431112,2.00
1300146,0.223594,15.3787,27.2885,43.0282,40.2279,-15.7396,-12.9393,14.496728,1.24
1278602,0.347993,21.3548,21.7606,43.4728,41.3294,-21.7122,-19.5688,19.997636,2.08
1928063,0.651892,22.1168,22.2963,43.5466,42.9581,-21.2503,-20.6618,19.572221,1.10
1890212,0.727755,22.0803,22.5750,43.4519,43.2503,-20.8769,-20.6753,19.228330,0.46
1252708,0.455928,22.4153,21.1959,43.6087,42.0216,-22.4128,-20.8257,20.642978,5.21
1946286,0.694452,22.2317,22.3089,43.4974,43.1258,-21.1884,-20.8168,19.515283,1.63
1876683,0.599411,19.1573,25.3273,43.5921,42.7364,-18.2648,-17.4091,16.822458,0.78
1300531,0.584538,21.6801,22.5337,43.6016,42.6702,-21.0679,-20.1366,19.404291,0.66
1367515,0.307106,19.4801,23.5247,43.3710,41.0142,-19.8463,-17.4895,18.279122,0.69
1330403,0.776500,25.8794,18.5910,43.3752,43.4230,-24.7842,-24.8320,22.827104,1.82
1293026,0.542666,19.3322,24.9215,43.6196,42.4751,-18.6981,-17.5536,17.221597,1.27
1588019,0.687664,21.6168,22.9552,43.5059,43.0997,-20.5507,-20.1445,18.927936,0.36
1262163,0.335205,19.4700,23.7257,43.4446,41.2346,-19.7188,-17.5089,18.161707,1.08
1706040,0.618291,26.4963,17.4264,43.5778,42.8182,-26.1514,-25.3918,24.086302,2.93
1288759,0.189257,20.3528,21.5259,42.8091,39.8227,-21.2832,-18.2967,19.602540,5.71
1255522,0.825781,23.6184,21.1794,43.2865,43.5873,-22.1071,-22.4079,20.361389,1.30
1328066,0.448898,22.8191,20.7237,43.6045,41.9814,-22.8808,-21.2577,21.073996,1.63
1293058,0.389080,19.4048,24.1202,43.5442,41.6136,-19.4240,-17.4934,17.890162,1.06
1340324,0.363302,20.6280,22.6432,43.5026,41.4387,-20.8594,-18.7955,19.212246,0.85
1334257,0.680045,23.2178,21.1927,43.5152,43.0701,-22.3225,-21.8774,20.559758,0.68
1936293,0.831679,20.5424,24.5346,43.2752,43.6063,-18.7406,-19.0717,17.260741,0.72
1278486,1.168429,27.3847,17.8439,42.4254,44.5184,-24.5815,-26.6745,22.640384,3.91
1325180,0.756236,20.9805,23.8524,43.4085,43.3525,-19.5560,-19.5001,18.011770,0.59
1338223,0.599522,22.1339,22.0959,43.5920,42.7369,-21.4961,-20.6410,19.798633,1.40
1290860,0.900087,24.7543,20.1333,43.1337,43.8179,-23.0004,-23.6846,21.184186,3.17
1289178,0.376731,21.5077,21.7669,43.5256,41.5312,-21.7587,-19.7643,20.040459,3.80
1340419,0.193741,20.5416,21.3718,42.8413,39.8793,-21.4695,-18.5075,19.774125,2.58
1297465,0.277836,22.0051,20.5657,43.2748,40.7638,-22.7091,-20.1981,20.915842,4.01
1645184,0.454549,21.9197,21.7274,43.6079,42.0137,-21.8806,-20.2863,20.152734,0.71
1250464,0.395545,21.3648,22.0279,43.5530,41.6558,-21.5251,-19.6279,19.825373,0.62
1302557,0.475463,25.0866,18.3867,43.6176,42.1303,-25.2309,-23.7437,23.238526,8.39
1267581,0.430658,23.0120,20.4242,43.5909,41.8743,-23.1668,-21.4501,21.337402,1.19
1305966,1.342239,25.3093,20.3984,41.8620,44.8909,-21.4636,-24.4926,19.768698,0.57
1347478,0.488752,21.1953,22.6714,43.6213,42.2020,-20.9499,-19.5306,19.295597,1.51
1294080,1.156972,25.4171,19.9588,42.4599,44.4919,-22.5011,-24.5331,20.724310,0.70
1317502,0.765649,21.7804,23.0108,43.3932,43.3855,-20.3824,-20.3747,18.772915,1.04
1257941,0.371018,20.8591,22.4380,43.5162,41.4922,-21.0782,-19.0542,19.413723,2.69
1371022,0.290819,22.4659,20.1646,43.3201,40.8777,-23.1556,-20.7131,21.327081,11.17
1255732,0.421840,19.8920,23.7668,43.5829,41.8210,-19.8162,-18.0542,18.251378,0.52
1333891,0.586459,21.7411,22.4745,43.6005,42.6789,-21.1259,-20.2043,19.457678,0.68
1266251,0.521304,22.2400,21.6772,43.6234,42.3700,-21.9462,-20.6929,20.213197,2.28
1334645,0.247007,22.0223,20.2916,43.1472,40.4724,-22.8556,-20.1808,21.050754,24.66
1291143,0.478194,21.9113,21.8466,43.6185,42.1452,-21.7718,-20.2986,20.052613,1.23
1257403,0.228085,21.2627,20.9433,43.0527,40.2766,-22.1094,-19.3333,20.363519,1.13
1323777,0.532900,20.9224,23.1555,43.6218,42.4276,-20.4663,-19.2721,18.850195,1.06
1259006,0.527901,22.4641,21.4612,43.6226,42.4029,-22.1614,-20.9417,20.411431,0.85
1278747,0.323210,24.0950,18.6251,43.4152,41.1427,-24.7901,-22.5176,22.832530,2.08
1248291,1.084833,26.6916,18.4352,42.6693,44.3189,-24.2341,-25.8837,22.320399,7.45
1249209,0.483117,21.2721,22.5629,43.6199,42.1718,-21.0571,-19.6089,19.394283,0.70
1326121,0.642928,21.0396,23.4358,43.5556,42.9214,-20.1198,-19.4856,18.531016,2.04
1770225,0.580739,20.6614,23.6256,43.6038,42.6531,-19.9782,-19.0275,18.400589,0.54
1291601,1.014611,25.3513,19.7452,42.8587,44.1392,-23.1135,-24.3940,21.288361,2.94
1247406,0.068587,16.9487,23.0179,41.1167,37.4496,-18.0988,-14.4317,16.669587,1.19
1336579,0.383490,19.6836,23.7861,43.5361,41.5766,-19.7500,-17.7905,18.190417,0.46
1431096,0.476796,21.5140,22.2716,43.6180,42.1376,-21.3464,-19.8660,19.660782,0.75
1246549,0.293169,17.9006,25.1387,43.3279,40.8978,-18.1892,-15.7591,16.752853,0.71
1329663,0.507650,21.2167,22.7305,43.6237,42.3008,-20.8932,-19.5703,19.243347,0.42
1500086,0.641295,25.1987,18.9146,43.5572,42.9147,-24.6425,-24.0001,22.696626,1.34
1314422,1.193443,24.2665,21.2755,42.3488,44.5753,-21.0733,-23.2998,19.409199,1.94
1672051,0.613828,22.0035,22.2887,43.5814,42.7991,-21.2926,-20.5103,19.611245,0.97
1264375,0.495720,20.5437,23.4096,43.6226,42.2388,-20.2130,-18.8292,18.616816,0.59
1290221,0.673555,21.4085,23.1364,43.5228,43.0447,-20.3864,-19.9083,18.776612,1.19
1345787,0.854827,21.6501,23.3915,43.2294,43.6798,-19.8379,-20.2882,18.271348,0.83
1341271,0.825840,20.7780,24.2635,43.2864,43.5875,-19.0229,-19.3240,17.520742,0.78
1537036,0.488541,20.0616,23.9014,43.6213,42.2008,-19.7199,-18.2995,18.162716,3.47
1640083,0.580592,20.4448,23.8602,43.6039,42.6524,-19.7436,-18.7922,18.184567,1.34
1320474,0.788418,22.7494,22.0224,43.3547,43.4636,-21.3323,-21.4412,19.647775,1.09
1368117,0.204819,18.3081,23.9175,42.9158,40.0141,-18.9983,-16.0966,17.498103,1.15
1904321,0.611766,20.9576,23.4170,43.5830,42.7902,-20.1660,-19.3732,18.573540,0.95
1880318,0.342578,20.3326,22.8364,43.4612,41.2897,-20.6248,-18.4533,18.996126,0.88
1313434,0.690707,22.0843,22.4572,43.5021,43.1114,-21.0449,-20.6542,19.383100,0.74
1330599,0.819325,20.4924,24.5564,43.2987,43.5663,-18.7423,-19.0099,17.262304,2.06
1283325,1.097688,24.5002,20.8401,42.6330,44.3506,-21.7929,-23.5105,20.071998,0.93
1879595,0.615202,20.2647,24.1814,43.5803,42.8050,-19.3989,-18.6236,17.867018,0.58
1300962,0.315664,19.2008,23.8876,43.3952,41.0832,-19.5076,-17.1956,17.967140,0.45
1250075,0.344958,18.6879,24.6371,43.4664,41.3072,-18.8292,-16.6701,17.342365,0.71
1370183,0.248124,18.5984,24.0188,43.1524,40.4836,-19.1335,-16.4648,17.622646,1.22
1302353,0.571934,21.9278,22.2174,43.6084,42.6129,-21.3910,-20.3955,19.701847,0.64
1284587,0.148171,21.0638,20.2226,42.4499,39.2368,-22.2273,-19.0143,20.472115,21.96
1337228,0.577407,22.2311,21.9087,43.6056,42.6380,-21.6969,-20.7292,19.983558,1.24
1790035,0.214909,21.3180,20.7540,42.9782,40.1311,-22.2242,-19.3771,20.469256,2.92
1334705,0.326309,21.0552,21.9462,43.4231,41.1667,-21.4769,-19.2206,19.780932,1.40
1314031,0.859115,22.2240,22.7793,43.2207,43.6932,-20.4413,-20.9138,18.827173,0.91
1346599,0.569199,22.1947,21.9172,43.6097,42.6003,-21.6926,-20.6832,19.979596,1.92
1252199,0.604977,21.1118,23.2253,43.5881,42.7608,-20.3628,-19.5355,18.754868,0.34
1258330,0.524729,22.9696,20.8992,43.6230,42.3872,-22.7238,-21.4879,20.929402,0.82
1702083,0.388841,22.7173,20.5223,43.5439,41.6120,-23.0215,-21.0897,21.203601,3.81
1318847,0.659918,21.9941,22.4561,43.5381,42.9905,-21.0820,-20.5344,19.417237,0.96
1495047,0.410970,22.2663,21.1322,43.5717,41.7539,-22.4395,-20.6217,20.667532,0.94
1257762,0.600170,21.2332,23.0762,43.5915,42.7397,-20.5154,-19.6636,18.895363,1.44
1935354,0.727086,21.4577,23.2490,43.4528,43.2478,-20.2039,-19.9989,18.608468,1.09
1387144,0.489452,22.5296,21.2259,43.6215,42.2057,-22.3956,-20.9798,20.627125,1.11
1249546,0.947657,24.5242,20.4949,43.0250,43.9560,-22.5300,-23.4610,20.750908,1.88
1252920,0.729812,23.1228,21.4493,43.4489,43.2578,-21.9996,-21.8085,20.262377,2.67
1633048,0.305155,22.8330,19.8705,43.3652,40.9982,-23.4947,-21.1277,21.639454,36.03
1291972,0.414363,18.9824,24.7155,43.5754,41.7750,-18.8599,-17.0595,17.370608,1.91
1291256,1.079034,25.1583,20.0884,42.6855,44.3045,-22.5971,-24.2162,20.812706,0.39
1250007,1.271975,26.2796,19.2282,42.0983,44.7465,-22.8701,-25.5184,21.064129,2.01
1368458,0.359384,20.9978,22.2182,43.4954,41.4112,-21.2772,-19.1930,19.597004,1.60
1246619,0.295387,18.5588,24.4405,43.3351,40.9167,-18.8945,-16.4762,17.402522,0.46
1250252,0.351756,21.8251,21.2734,43.4805,41.3567,-22.2071,-20.0833,20.453471,0.89
1262762,0.293570,22.4835,20.1659,43.3292,40.9012,-23.1633,-20.7354,21.334200,34.29
1246470,0.945547,21.9318,23.3048,43.0300,43.9500,-19.7252,-20.6452,18.167548,1.71
1292659,1.072142,27.1589,17.9023,42.7046,44.2873,-24.8023,-26.3850,22.843759,1.57
1901901,0.240637,18.3986,24.1692,43.1169,40.4081,-18.9476,-16.2389,17.451430,0.33
1259412,0.304767,22.6647,20.0504,43.3641,40.9950,-23.3137,-20.9446,21.472677,8.37
1282751,1.480697,25.8742,19.9982,41.3658,45.1543,-21.3676,-25.1561,19.680280,0.37
1262680,0.565448,23.0660,20.9569,43.6115,42.5830,-22.6546,-21.6261,20.865655,3.18
1702027,0.645261,27.0169,16.9539,43.5533,42.9310,-26.5994,-25.9771,24.498945,1.82
1249956,0.446277,21.1222,22.5534,43.6028,41.9662,-21.0494,-19.4129,19.387255,0.91
1330559,0.681308,25.9684,18.2104,43.5137,43.0750,-25.3033,-24.8647,23.305195,4.47
1861201,1.069426,24.0884,21.2305,42.7121,44.2805,-21.4816,-23.0500,19.785262,0.71
1262231,0.883136,21.6020,23.5146,43.1705,43.7670,-19.6559,-20.2524,18.103771,0.61
1253558,0.457536,20.0054,23.8200,43.6096,42.0307,-19.7896,-18.2107,18.226922,1.25
1302027,0.748992,21.8728,22.8628,43.4199,43.3268,-20.5571,-20.4641,18.933814,1.24
1574018,0.177777,19.7366,22.0591,42.7212,39.6719,-20.6621,-17.6128,19.030504,1.81
1274627,0.779446,26.9321,17.4562,43.3702,43.4331,-25.9140,-25.9769,23.867630,2.18
1277997,1.375398,27.0652,18.5449,41.7467,44.9564,-23.2018,-26.4115,21.369632,0.72
1246473,0.804974,20.6014,24.3997,43.3253,43.5191,-18.9256,-19.1195,17.431121,1.60
1938249,0.311147,19.4050,23.6346,43.3826,41.0470,-19.7480,-17.4124,18.188617,1.12
1252034,0.195755,18.7071,23.3860,42.8553,39.9043,-19.4693,-16.5183,17.931895,1.62
1247507,1.477417,26.1791,19.6624,41.3780,45.1484,-21.7156,-25.4860,20.000774,0.37
1294374,1.418613,26.0038,19.7645,41.5931,45.0395,-21.8285,-25.2749,20.104831,2.03
1901870,0.185061,21.3212,20.4258,42.7780,39.7686,-22.3521,-19.3427,20.587053,3.60
1253119,0.319155,23.0678,19.7129,43.4046,41.1109,-23.6917,-21.3980,21.820868,9.46
1261324,0.215147,20.7451,21.3785,42.9797,40.1338,-21.6012,-18.7554,19.895443,2.00
1252513,0.477673,25.3469,18.1141,43.6183,42.1424,-25.5042,-24.0283,23.490249,2.09
1246858,0.557202,20.6989,23.4950,43.6149,42.5444,-20.1199,-19.0494,18.531091,0.72
1308073,0.494226,19.7735,24.2393,43.6224,42.2309,-19.3830,-17.9916,17.852429,1.16
1935040,0.476841,21.9712,21.7754,43.6180,42.1378,-21.8427,-20.3625,20.117842,1.22
1252751,0.560593,25.1351,18.6916,43.6135,42.5603,-24.9219,-23.8687,22.953949,2.21
1252713,0.270219,22.0063,20.5040,43.2460,40.6947,-22.7419,-20.1907,20.946103,19.77
1246682,0.762734,21.0622,23.7823,43.3980,43.3753,-19.6157,-19.5930,18.066710,0.65
1368227,0.743004,22.3793,22.2954,43.4291,43.3055,-21.1337,-21.0100,19.464859,1.17
1327304,0.284199,20.0765,22.7088,43.2976,40.8202,-20.5888,-18.1114,18.962960,1.90
1512101,0.568718,22.6470,21.4243,43.6100,42.5981,-22.1856,-21.1738,20.433727,0.66
1282945,1.225710,21.7697,24.0443,42.2477,44.6470,-18.2033,-20.6027,16.765899,0.98
1311780,0.488297,17.8038,26.3516,43.6212,42.1995,-17.2696,-15.8479,15.905865,0.68
1944105,0.322322,19.6306,23.4663,43.4129,41.1357,-19.9466,-17.6695,18.371504,0.59
1281879,0.505472,22.0117,21.8581,43.6236,42.2896,-21.7655,-20.4315,20.046796,0.86
1281281,0.762491,23.4634,21.1746,43.3984,43.3744,-22.2238,-22.1998,20.468851,1.55
1265426,0.420292,21.3812,22.1419,43.5814,41.8115,-21.4395,-19.6696,19.746532,1.46
1250615,0.382081,19.6985,23.7619,43.5339,41.5672,-19.7720,-17.8053,18.210717,0.35
1324230,0.961469,21.0755,24.2707,42.9919,43.9948,-18.7211,-19.7240,17.242811,1.24
1257072,0.226522,20.5449,21.7077,43.0442,40.2597,-21.3365,-18.5520,19.651672,0.92
1430074,0.383885,19.0871,24.4359,43.5367,41.5792,-19.1008,-17.1434,17.592466,2.78
1298587,1.179880,27.0614,18.2161,42.3905,44.5446,-24.1744,-26.3285,22.265429,2.23
1366764,0.595206,19.4262,25.0201,43.5949,42.7179,-18.5748,-17.6977,17.108021,0.77
1652162,0.204424,19.9966,22.0801,42.9133,40.0094,-20.8332,-17.9293,19.188107,1.22
1324582,0.381852,24.0611,19.0239,43.5336,41.5657,-24.5097,-22.5418,22.574262,4.04
1876308,0.421472,21.9507,21.5296,43.5826,41.8188,-22.0530,-20.2891,20.311536,1.45
1260547,0.963967,23.2232,21.9445,42.9858,44.0017,-21.0414,-22.0573,19.379811,2.35
1257502,0.467308,24.8812,18.5721,43.6144,42.0854,-25.0423,-23.5133,23.064773,2.61
1310963,0.459186,21.5405,22.1611,43.6105,42.0400,-21.4494,-19.8789,19.755640,0.87
1703072,0.494174,25.4069,18.1227,43.6223,42.2307,-25.4996,-24.1079,23.486032,2.86
1318460,0.366045,24.2390,18.7390,43.5076,41.4579,-24.7686,-22.7189,22.812704,2.62
1334742,0.528094,22.5762,21.3402,43.6226,42.4039,-22.2824,-21.0636,20.522817,1.16
1643329,0.601799,20.0550,24.3613,43.5904,42.7469,-19.2291,-18.3856,17.710655,0.71
1339176,0.925373,20.9905,24.2799,43.0769,43.8922,-18.7970,-19.6122,17.312669,2.12
1388125,0.196152,19.6539,22.3625,42.8581,39.9092,-20.4955,-17.5467,18.877076,2.72
1330476,0.390504,19.8677,23.6255,43.5462,41.6229,-19.9207,-17.9974,18.347635,2.08
1876602,0.729882,22.9586,21.6277,43.4488,43.2580,-21.8211,-21.6303,20.097949,1.06
1247472,0.127474,18.1520,23.0573,42.2105,38.8816,-19.1533,-15.8243,17.640838,0.61
1278034,0.083339,17.2912,23.0690,41.4760,37.8949,-18.4070,-14.8259,16.953496,1.21
1500109,0.145973,20.9975,20.2620,42.4267,39.2014,-22.1646,-18.9394,20.414385,1.82
1304615,0.500297,18.6397,25.4968,43.6232,42.2627,-18.1264,-16.7659,16.695011,0.68
1314162,0.581412,21.5984,22.6107,43.6034,42.6561,-20.9927,-20.0454,19.334949,0.44
1255523,0.555359,21.2567,22.8822,43.6156,42.5357,-20.7334,-19.6535,19.096160,1.10
1770894,0.669605,19.9916,24.6620,43.5274,43.0291,-18.8654,-18.3671,17.375648,1.41
1293271,0.343828,22.6356,20.3438,43.4639,41.2989,-23.1201,-20.9551,21.294382,3.29
1250454,0.787336,22.9974,21.7502,43.3566,43.4600,-21.6065,-21.7098,19.900292,1.06
1931066,0.745593,25.7274,18.6678,43.4251,43.3147,-24.7574,-24.6470,22.802384,2.99
1253492,1.125888,27.5329,17.6025,42.5519,44.4187,-24.9493,-26.8162,22.979195,2.01
1263580,0.582755,22.1908,21.9726,43.6026,42.6622,-21.6301,-20.6897,19.922037,1.05
1250547,1.278221,27.2367,18.1996,42.0777,44.7597,-23.8781,-26.5600,21.992511,1.46
1317724,0.467747,22.0232,21.6772,43.6146,42.0879,-21.9374,-20.4107,20.205079,0.68
1247514,0.715125,26.0550,18.2215,43.4698,43.2037,-25.2483,-24.9822,23.254527,3.36
1250505,0.236139,21.0705,21.2273,43.0946,40.3617,-21.8673,-19.1344,20.140518,2.81
1290868,0.598836,21.2335,23.0710,43.5925,42.7339,-20.5214,-19.6628,18.900941,1.64
1574104,0.273038,22.1071,20.4171,43.2568,40.7205,-22.8397,-20.3034,21.036175,12.16
1262433,0.312505,21.6680,21.1870,43.3864,41.0579,-22.1994,-19.8709,20.446417,3.00
1255312,0.355609,22.4097,20.6623,43.4881,41.3843,-22.8258,-20.7220,21.023343,1.51
1267535,1.470061,25.5706,20.3123,41.4053,45.1350,-21.0930,-24.8228,19.427369,0.68
1923032,0.298411,22.1586,20.5542,43.3446,40.9422,-22.7905,-20.3880,20.990804,0.64
1388177,0.215205,17.2292,25.1963,42.9800,40.1345,-17.7837,-14.9381,16.379365,0.98
1265356,0.199871,16.4466,25.8856,42.8833,39.9547,-16.9978,-14.0691,15.655521,1.46
1923155,0.392008,21.1031,22.2925,43.5483,41.6328,-21.2558,-19.3403,19.577287,0.40
1913354,0.338787,19.6588,23.5438,43.4528,41.2615,-19.9089,-17.7177,18.336802,0.45
1876462,0.839536,20.5065,24.5940,43.2599,43.6315,-18.6659,-19.0374,17.191890,1.07
